powertrain,vehicle_type,quantile,dvmt
hev,cuv,9,9.079566775002258
hev,cuv,10,9.623648013870808
hev,cuv,11,10.144196819692292
hev,cuv,12,10.622794247961096
hev,cuv,13,11.068229927130734
hev,cuv,14,11.510526449473948
hev,cuv,15,11.93702884546718
hev,cuv,16,12.341401115387237
hev,cuv,17,12.7364875985357
hev,cuv,18,13.116911021299625
hev,cuv,19,13.485474168438994
hev,cuv,20,13.845212657554537
hev,cuv,21,14.19902314724698
hev,cuv,22,14.533313557017642
hev,cuv,23,14.868494057243115
hev,cuv,24,15.214886386245619
hev,cuv,25,15.53690136267918
hev,cuv,26,15.847101157712197
hev,cuv,27,16.160915822746063
hev,cuv,28,16.464477966186415
hev,cuv,29,16.77454176309214
hev,cuv,30,17.08137327103762
hev,cuv,31,17.385325019265778
hev,cuv,32,17.67819576928349
hev,cuv,33,17.968413547789794
hev,cuv,34,18.256914160912537
hev,cuv,35,18.54768307537704
hev,cuv,36,18.828412789178923
hev,cuv,37,19.108812755949586
hev,cuv,38,19.39525270319065
hev,cuv,39,19.67494078012584
hev,cuv,40,19.954590144832498
hev,cuv,41,20.23554034811672
hev,cuv,42,20.514053899527685
hev,cuv,43,20.799840362498884
hev,cuv,44,21.079721370150132
hev,cuv,45,21.360475452056992
hev,cuv,46,21.634924756607095
hev,cuv,47,21.914652708841526
hev,cuv,48,22.194927447794925
hev,cuv,49,22.481087606786318
hev,cuv,50,22.770082570810356
hev,cuv,51,23.054087791712373
hev,cuv,52,23.33908532126991
hev,cuv,53,23.624744187954573
hev,cuv,54,23.92121717755526
hev,cuv,55,24.21998083490694
hev,cuv,56,24.52468939848965
hev,cuv,57,24.83230218983209
hev,cuv,58,25.125217572751012
hev,cuv,59,25.4372914350724
hev,cuv,60,25.755973957344366
hev,cuv,61,26.07317649311949
hev,cuv,62,26.398588987432095
hev,cuv,63,26.73656101221828
hev,cuv,64,27.063352223747273
hev,cuv,65,27.407355209036616
hev,cuv,66,27.756092131170533
hev,cuv,67,28.104624553829527
hev,cuv,68,28.462124901461323
hev,cuv,69,28.82614914634068
hev,cuv,70,29.21002550039728
hev,cuv,71,29.598682815571454
hev,cuv,72,29.98408127203666
hev,cuv,73,30.3937469403191
hev,cuv,74,30.81358369808973
hev,cuv,75,31.248766979209257
hev,cuv,76,31.694143419616026
hev,cuv,77,32.14685653364454
hev,cuv,78,32.62163398262671
hev,cuv,79,33.13488846849198
hev,cuv,80,33.66732005221419
hev,cuv,81,34.20890256107714
hev,cuv,82,34.779997432416906
hev,cuv,83,35.37828314399882
hev,cuv,84,36.01886849472743
hev,cuv,85,36.70113368442966
hev,cuv,86,37.41386059794686
hev,cuv,87,38.15985102475559
hev,cuv,88,39.003159169790024
hev,cuv,89,39.89279005780283
hev,cuv,90,40.87446276342056
hev,cuv,91,41.93863401531553
hev,cuv,92,43.11226253443613
hev,cuv,93,44.44001078802998
hev,cuv,94,45.96851471594798
hev,cuv,95,47.80621379458847
hev,cuv,96,50.08911963723534
hev,cuv,97,53.18548350488403
hev,cuv,98,57.4594372530824
hev,cuv,99,64.96333813753978
hev,minivan,1,0.2919055333993107
hev,minivan,2,1.984746104281614
hev,minivan,3,3.7640825367039725
hev,minivan,4,5.169588177239999
hev,minivan,5,6.378594658712695
hev,minivan,6,7.445059374422824
hev,minivan,7,8.368324058886273
hev,minivan,8,9.21884012471703
hev,minivan,9,10.005317359461902
hev,minivan,10,10.738266900715454
hev,minivan,11,11.37778138016071
hev,minivan,12,11.985530765934143
hev,minivan,13,12.540500370442716
hev,minivan,14,13.067865561392894
hev,minivan,15,13.564952439190897
hev,minivan,16,14.075642750047
hev,minivan,17,14.56503920950465
hev,minivan,18,15.023424622136844
hev,minivan,19,15.461633833490065
hev,minivan,20,15.900326490993912
hev,minivan,21,16.331967622714927
hev,minivan,22,16.736332557927035
hev,minivan,23,17.151554512758587
hev,minivan,24,17.55193936299683
hev,minivan,25,17.92911601825722
hev,minivan,26,18.320806848070806
hev,minivan,27,18.696251188750857
hev,minivan,28,19.053435227565664
hev,minivan,29,19.40216287025264
hev,minivan,30,19.7675065652444
hev,minivan,31,20.133400907266612
hev,minivan,32,20.475318148944424
hev,minivan,33,20.84778965753263
hev,minivan,34,21.192693783744225
hev,minivan,35,21.538502162235577
hev,minivan,36,21.881435595057294
hev,minivan,37,22.228716956784623
hev,minivan,38,22.58198738017896
hev,minivan,39,22.914986620531053
hev,minivan,40,23.254989369942415
hev,minivan,41,23.592475435622095
hev,minivan,42,23.94127079645778
hev,minivan,43,24.278692873916555
hev,minivan,44,24.6321899191091
hev,minivan,45,24.976937643604902
hev,minivan,46,25.33948436781849
hev,minivan,47,25.685210680473823
hev,minivan,48,26.04575923307165
hev,minivan,49,26.403161458738346
hev,minivan,50,26.758335022937644
hev,minivan,51,27.130424664501046
hev,minivan,52,27.498694094659545
hev,minivan,53,27.87344430871203
hev,minivan,54,28.25482701223605
hev,minivan,55,28.639366507466526
hev,minivan,56,29.026903838363538
hev,minivan,57,29.4316332644606
hev,minivan,58,29.84189448305341
hev,minivan,59,30.229295003422315
hev,minivan,60,30.646758641026082
hev,minivan,61,31.085318250684992
hev,minivan,62,31.53381120663451
hev,minivan,63,31.97472630676013
hev,minivan,64,32.41980618092261
hev,minivan,65,32.87391894354444
hev,minivan,66,33.31406570257058
hev,minivan,67,33.80551064593723
hev,minivan,68,34.28941421642014
hev,minivan,69,34.805838869784736
hev,minivan,70,35.323756952690964
hev,minivan,71,35.84521649754634
hev,minivan,72,36.388833566057066
hev,minivan,73,36.956913140832874
hev,minivan,74,37.529628108601415
hev,minivan,75,38.159230586294306
hev,minivan,76,38.7665466062627
hev,minivan,77,39.44521103711365
hev,minivan,78,40.12167520117359
hev,minivan,79,40.85736321895432
hev,minivan,80,41.58320348418633
hev,minivan,81,42.32889575411251
hev,minivan,82,43.08528201427544
hev,minivan,83,43.88024717139213
hev,minivan,84,44.722327776646615
hev,minivan,85,45.61062105643922
hev,minivan,86,46.504717190821
hev,minivan,87,47.4513090620508
hev,minivan,88,48.44772839098704
hev,minivan,89,49.53012328490199
hev,minivan,90,50.66140867424067
hev,minivan,91,51.82578908085546
hev,minivan,92,53.150469271435576
hev,minivan,93,54.52630039371614
hev,minivan,94,56.05806290249349
hev,minivan,95,57.91581725564151
hev,minivan,96,60.21884433282665
hev,minivan,97,63.087865963910296
hev,minivan,98,67.13685163058945
hev,minivan,99,74.66996065597344
hev,pickup,1,3.381973381686818
hev,pickup,2,5.958327973337818
hev,pickup,3,7.580649900482686
hev,pickup,4,8.791228543568458
hev,pickup,5,9.89660991009184
hev,pickup,6,10.731530306069333
hev,pickup,7,11.506757776026149
hev,pickup,8,12.245867990725717
hev,pickup,9,12.880591940927385
hev,pickup,10,13.422658250310544
hev,pickup,11,13.987668656111563
hev,pickup,12,14.467582859613536
hev,pickup,13,14.93686836824951
hev,pickup,14,15.371873456365986
hev,pickup,15,15.774948494111186
hev,pickup,16,16.19564027183337
hev,pickup,17,16.57102182373986
hev,pickup,18,16.937787027691737
hev,pickup,19,17.275272472824984
hev,pickup,20,17.614695720527205
hev,pickup,21,17.932055987209992
hev,pickup,22,18.24747891655051
hev,pickup,23,18.57700774364762
hev,pickup,24,18.894335965173553
hev,pickup,25,19.198224604439993
hev,pickup,26,19.50474727858281
hev,pickup,27,19.81226790209333
hev,pickup,28,20.133672424798608
hev,pickup,29,20.447949804878718
hev,pickup,30,20.756235868444005
hev,pickup,31,21.053411431122676
hev,pickup,32,21.349425199864594
hev,pickup,33,21.63907538034866
hev,pickup,34,21.94422966964299
hev,pickup,35,22.23782455737281
hev,pickup,36,22.530144789992377
hev,pickup,37,22.83451846222181
hev,pickup,38,23.138436753403756
hev,pickup,39,23.431618653573995
hev,pickup,40,23.715945089678847
hev,pickup,41,24.03592666025129
hev,pickup,42,24.35416260946146
hev,pickup,43,24.662600472462746
hev,pickup,44,24.967149472527446
hev,pickup,45,25.284578828142454
hev,pickup,46,25.57426204328617
hev,pickup,47,25.884010857820996
hev,pickup,48,26.204272489373597
hev,pickup,49,26.51996116731487
hev,pickup,50,26.840091170314935
hev,pickup,51,27.173485160505802
hev,pickup,52,27.50172972927733
hev,pickup,53,27.831752184039736
hev,pickup,54,28.17245043793147
hev,pickup,55,28.520614323800793
hev,pickup,56,28.860617918681555
hev,pickup,57,29.211715243264614
hev,pickup,58,29.583017354616665
hev,pickup,59,29.933792141698344
hev,pickup,60,30.294318907624024
hev,pickup,61,30.67282704903259
hev,pickup,62,31.05543905521
hev,pickup,63,31.441690404364493
hev,pickup,64,31.82540465940506
hev,pickup,65,32.20084167155177
hev,pickup,66,32.62048182515649
hev,pickup,67,33.02631180811035
hev,pickup,68,33.42743982317916
hev,pickup,69,33.82265246476342
hev,pickup,70,34.27891134655703
hev,pickup,71,34.71835069875789
hev,pickup,72,35.18064581443272
hev,pickup,73,35.68947101860546
hev,pickup,74,36.18492481763425
hev,pickup,75,36.6835402584929
hev,pickup,76,37.20303649878628
hev,pickup,77,37.739968799179756
hev,pickup,78,38.28867712849986
hev,pickup,79,38.87220030481114
hev,pickup,80,39.52284834953523
hev,pickup,81,40.141414167857064
hev,pickup,82,40.81740656168469
hev,pickup,83,41.50777864724297
hev,pickup,84,42.228893262672514
hev,pickup,85,43.01098137721827
hev,pickup,86,43.81043483672559
hev,pickup,87,44.68240260765928
hev,pickup,88,45.61957189451864
hev,pickup,89,46.62927031260778
hev,pickup,90,47.7637625830242
hev,pickup,91,48.9516738400414
hev,pickup,92,50.264988087583575
hev,pickup,93,51.684628510703966
hev,pickup,94,53.48781580571804
hev,pickup,95,55.56330945182242
hev,pickup,96,58.1237896530827
hev,pickup,97,61.393108751711516
hev,pickup,98,65.99675171916618
hev,pickup,99,73.25001494829854
hev,suv,1,0.31409046268127944
hev,suv,2,0.7044974027941955
hev,suv,3,1.1513200587010208
hev,suv,4,1.5455199925173848
hev,suv,5,1.94005698616818
hev,suv,6,2.406312291388656
hev,suv,7,2.8632497692330254
hev,suv,8,3.2892982399708766
hev,suv,9,3.674879260113678
hev,suv,10,4.12415936029899
hev,suv,11,4.5572634117752315
hev,suv,12,4.934065304996416
hev,suv,13,5.331871958700789
hev,suv,14,5.712747712924321
hev,suv,15,6.112232086594423
hev,suv,16,6.489461021733029
hev,suv,17,6.889060675604944
hev,suv,18,7.287147987355661
hev,suv,19,7.623663719165932
hev,suv,20,7.991232745272564
hev,suv,21,8.366091432267416
hev,suv,22,8.717384223740677
hev,suv,23,9.05592733118878
hev,suv,24,9.363793743653464
hev,suv,25,9.702771841514167
hev,suv,26,10.022006372767473
hev,suv,27,10.360880640010981
hev,suv,28,10.694039964053283
hev,suv,29,11.028341114849635
hev,suv,30,11.33821949769431
hev,suv,31,11.665375951022328
hev,suv,32,12.005708716884946
hev,suv,33,12.32440415574587
hev,suv,34,12.65092031831384
hev,suv,35,12.991723203051372
hev,suv,36,13.320894112899012
hev,suv,37,13.65217176313585
hev,suv,38,13.97762678908522
hev,suv,39,14.305328432036639
hev,suv,40,14.622337641422073
hev,suv,41,14.934195939885143
hev,suv,42,15.253936396069834
hev,suv,43,15.560114051014995
hev,suv,44,15.868604667570484
hev,suv,45,16.184361164743933
hev,suv,46,16.527186961699464
hev,suv,47,16.838149263594392
hev,suv,48,17.153417276181212
hev,suv,49,17.472372958381452
hev,suv,50,17.784005110219706
hev,suv,51,18.100571098953953
hev,suv,52,18.441753484007478
hev,suv,53,18.780814587843086
hev,suv,54,19.110419539040876
hev,suv,55,19.43628302600365
hev,suv,56,19.764000603843776
hev,suv,57,20.109736869800752
hev,suv,58,20.44428522378663
hev,suv,59,20.77723997999448
hev,suv,60,21.10976485943007
hev,suv,61,21.444075139970632
hev,suv,62,21.76881369707952
hev,suv,63,22.085654345920894
hev,suv,64,22.438389724288708
hev,suv,65,22.751671968705075
hev,suv,66,23.114328794078958
hev,suv,67,23.50835588109412
hev,suv,68,23.862831714188225
hev,suv,69,24.20895379470626
hev,suv,70,24.56414690176713
hev,suv,71,24.921452290928542
hev,suv,72,25.29763852342944
hev,suv,73,25.70102200314162
hev,suv,74,26.12870288710151
hev,suv,75,26.56386401030118
hev,suv,76,27.02764663513446
hev,suv,77,27.457618452764855
hev,suv,78,27.915891736876944
hev,suv,79,28.414833245663047
hev,suv,80,28.907234017468536
hev,suv,81,29.40143880158223
hev,suv,82,29.899130908079123
hev,suv,83,30.37939256729087
hev,suv,84,30.892738401337787
hev,suv,85,31.474565428879696
hev,suv,86,32.05832034135065
hev,suv,87,32.67432833429017
hev,suv,88,33.30506899179077
hev,suv,89,33.98877218874592
hev,suv,90,34.71663631541384
hev,suv,91,35.625943686993025
hev,suv,92,36.496563648437835
hev,suv,93,37.46605743463246
hev,suv,94,38.70809078365546
hev,suv,95,39.97705711688235
hev,suv,96,41.51309527314717
hev,suv,97,43.29355815882314
hev,suv,98,46.015994840138646
hev,suv,99,50.94158407398204
phev,car,1,2.6254686546751946
phev,car,2,4.252539965847676
phev,car,3,5.392749778677091
phev,car,4,6.362828546474228
phev,car,5,7.188368567771813
phev,car,6,7.960235345260287
phev,car,7,8.652093748738482
phev,car,8,9.270475727134972
phev,car,9,9.857548805207196
phev,car,10,10.406217893254759
phev,car,11,10.893782632931156
phev,car,12,11.3649473922294
phev,car,13,11.812052388634616
phev,car,14,12.231420101386165
phev,car,15,12.623567959235194
phev,car,16,13.021514481236377
phev,car,17,13.407009853541366
phev,car,18,13.789512883240004
phev,car,19,14.142738605677751
phev,car,20,14.488458553915581
phev,car,21,14.818498588372359
phev,car,22,15.160503083181926
phev,car,23,15.485872919274986
phev,car,24,15.812826066127993
phev,car,25,16.13033469973727
phev,car,26,16.431838698174534
phev,car,27,16.725856677354425
phev,car,28,17.02073660606669
phev,car,29,17.29907811683963
phev,car,30,17.571361095472543
phev,car,31,17.851190731157445
phev,car,32,18.129817440188987
phev,car,33,18.414035701994493
phev,car,34,18.6830549619104
phev,car,35,18.940599204328237
phev,car,36,19.204471217865574
phev,car,37,19.463027613829592
phev,car,38,19.729477234731263
phev,car,39,19.99706416193976
phev,car,40,20.251743958140295
phev,car,41,20.511922804314786
phev,car,42,20.77621920864823
phev,car,43,21.036437325559604
phev,car,44,21.294390852372047
phev,car,45,21.550305974126303
phev,car,46,21.807679094225676
phev,car,47,22.064272330938465
phev,car,48,22.32834943309578
phev,car,49,22.59103504023969
phev,car,50,22.850894157177525
phev,car,51,23.118467022811444
phev,car,52,23.382729509219075
phev,car,53,23.651977721637625
phev,car,54,23.933004370824392
phev,car,55,24.20180553042811
phev,car,56,24.471800916820552
phev,car,57,24.747560645948404
phev,car,58,25.032308616750264
phev,car,59,25.31268374035843
phev,car,60,25.607883682910703
phev,car,61,25.90436706628026
phev,car,62,26.184509720280932
phev,car,63,26.480082040154265
phev,car,64,26.774357692846078
phev,car,65,27.086754850216415
phev,car,66,27.40149662792554
phev,car,67,27.719367575673367
phev,car,68,28.037049985422755
phev,car,69,28.359581521332487
phev,car,70,28.690767843169546
phev,car,71,29.040718193096048
phev,car,72,29.403080480646096
phev,car,73,29.75253635173585
phev,car,74,30.128827566660455
phev,car,75,30.522845021746555
phev,car,76,30.925456932581604
phev,car,77,31.324053569627353
phev,car,78,31.765826935497643
phev,car,79,32.21213405732188
phev,car,80,32.67937952220006
phev,car,81,33.177140202825015
phev,car,82,33.665288844264126
phev,car,83,34.171824067534445
phev,car,84,34.72051051714986
phev,car,85,35.30361387833934
phev,car,86,35.9053493030682
phev,car,87,36.574838656105804
phev,car,88,37.30966718761337
phev,car,89,38.11577220428745
phev,car,90,38.992202456833525
phev,car,91,39.998161458953284
phev,car,92,41.00364254664843
phev,car,93,42.21942871142473
phev,car,94,43.671899934115125
phev,car,95,45.31653305679963
phev,car,96,47.37470007281025
phev,car,97,50.05907739709723
phev,car,98,53.87598700591243
phev,car,99,60.83907718439038
phev,cuv,1,0.8067517065359691
phev,cuv,2,2.098678721710357
phev,cuv,3,3.320072089508932
phev,cuv,4,4.333980946650636
phev,cuv,5,5.276910558884745
phev,cuv,6,6.062838709828367
phev,cuv,7,6.76266083125515
phev,cuv,8,7.364821416656648
phev,cuv,9,7.935145687205271
phev,cuv,10,8.51871326116175
phev,cuv,11,9.013167410942623
phev,cuv,12,9.48445087697679
phev,cuv,13,9.957641766464507
phev,cuv,14,10.413380868957741
phev,cuv,15,10.840025107306914
phev,cuv,16,11.262242851642162
phev,cuv,17,11.631173108745381
phev,cuv,18,12.008961117092346
phev,cuv,19,12.390063192336035
phev,cuv,20,12.77929053953516
phev,cuv,21,13.133051136071977
phev,cuv,22,13.461421582075777
phev,cuv,23,13.80088253320662
phev,cuv,24,14.130329321223138
phev,cuv,25,14.449113217360116
phev,cuv,26,14.784161461285377
phev,cuv,27,15.10134381675078
phev,cuv,28,15.395148419827752
phev,cuv,29,15.689919262349258
phev,cuv,30,15.97843978451056
phev,cuv,31,16.27311382425395
phev,cuv,32,16.552826772672944
phev,cuv,33,16.852290261206853
phev,cuv,34,17.131861624083456
phev,cuv,35,17.433278345107276
phev,cuv,36,17.693546440094686
phev,cuv,37,17.937645332982697
phev,cuv,38,18.214202486613406
phev,cuv,39,18.476119897448584
phev,cuv,40,18.7513516652287
phev,cuv,41,19.010887600788024
phev,cuv,42,19.280205614113036
phev,cuv,43,19.537605595367555
phev,cuv,44,19.810149350619472
phev,cuv,45,20.095875697462954
phev,cuv,46,20.35679211883043
phev,cuv,47,20.607879183051793
phev,cuv,48,20.863717454045865
phev,cuv,49,21.132710719942935
phev,cuv,50,21.40650251112394
phev,cuv,51,21.705992326527536
phev,cuv,52,21.962880278201183
phev,cuv,53,22.249289711679285
phev,cuv,54,22.52348301841664
phev,cuv,55,22.80279145153626
phev,cuv,56,23.098372399796517
phev,cuv,57,23.375986747352073
phev,cuv,58,23.670863335021053
phev,cuv,59,23.963768840665008
phev,cuv,60,24.272720441224866
phev,cuv,61,24.564832641284802
phev,cuv,62,24.875917855658223
phev,cuv,63,25.1918967546264
phev,cuv,64,25.49360220557225
phev,cuv,65,25.806798807654893
phev,cuv,66,26.13121887365433
phev,cuv,67,26.492100953686165
phev,cuv,68,26.85976173881033
phev,cuv,69,27.24531865538148
phev,cuv,70,27.60445098615113
phev,cuv,71,27.992290141892592
phev,cuv,72,28.400546601828417
phev,cuv,73,28.82412450216333
phev,cuv,74,29.243567899643697
phev,cuv,75,29.690047544906257
phev,cuv,76,30.142372913443168
phev,cuv,77,30.622113189332314
phev,cuv,78,31.106085862082715
phev,cuv,79,31.638316652333764
phev,cuv,80,32.19317681886191
phev,cuv,81,32.80900243127312
phev,cuv,82,33.43634773794576
phev,cuv,83,34.13474018983447
phev,cuv,84,34.839975707298606
phev,cuv,85,35.62398434250568
phev,cuv,86,36.43258344158934
phev,cuv,87,37.34141823489881
phev,cuv,88,38.355176308160104
phev,cuv,89,39.34807018792365
phev,cuv,90,40.43401270079882
phev,cuv,91,41.66454943385025
phev,cuv,92,43.01614271346517
phev,cuv,93,44.49438944012125
phev,cuv,94,46.14872281240465
phev,cuv,95,48.20346592189016
phev,cuv,96,50.281922511023254
phev,cuv,97,52.92605876918665
phev,cuv,98,56.56085405034145
phev,cuv,99,62.09430836658754
phev,minivan,1,0.11240435400002045
phev,minivan,2,0.5680539474940464
phev,minivan,3,0.810325695226233
phev,minivan,4,0.8996676854875482
phev,minivan,5,1.0579781714833274
phev,minivan,6,1.2594390946210674
phev,minivan,7,1.3434544031684286
phev,minivan,8,1.3812195906544624
phev,minivan,9,1.4234421225591658
phev,minivan,10,1.6892375933443695
phev,minivan,11,2.1847110291392644
phev,minivan,12,2.313528639989813
phev,minivan,13,2.4347328054106323
phev,minivan,14,2.5774451673909877
phev,minivan,15,2.6457303216974672
phev,minivan,16,2.6586189058225376
phev,minivan,17,2.7045269212929752
phev,minivan,18,2.9744550455574563
phev,minivan,19,2.9855921258436005
phev,minivan,20,3.2415730691157476
phev,minivan,21,3.4238562485339985
phev,minivan,22,3.9339930444861166
phev,minivan,23,4.461537413332769
phev,minivan,24,4.79252761754067
phev,minivan,25,5.151661085768231
phev,minivan,26,5.704323864249598
phev,minivan,27,6.0813082532681
phev,minivan,28,6.787772059838377
phev,minivan,29,7.064415382513033
phev,minivan,30,7.317197983017335
phev,minivan,31,7.471560493462071
phev,minivan,32,7.579881440090941
phev,minivan,33,7.697667045441772
phev,minivan,34,7.797231784184593
phev,minivan,35,7.870212281699644
phev,minivan,36,8.092565316153184
phev,minivan,37,8.271597109107027
phev,minivan,38,9.03325383789356
phev,minivan,39,10.432394423036243
phev,minivan,40,10.975302540015928
phev,minivan,41,11.124747611243327
phev,minivan,42,11.585831932344469
phev,minivan,43,12.25333578539735
phev,minivan,44,12.669455342854462
phev,minivan,45,13.074156977374102
phev,minivan,46,13.089270726864264
phev,minivan,47,13.605284702270858
phev,minivan,48,14.001110637583457
phev,minivan,49,14.345211149058446
phev,minivan,50,14.520445876979798
phev,minivan,51,14.588749095306913
phev,minivan,52,14.771440678440353
phev,minivan,53,15.296111294923913
phev,minivan,54,16.375742344823202
phev,minivan,55,16.508150937112397
phev,minivan,56,16.742521825828867
phev,minivan,57,17.145355648486927
phev,minivan,58,17.98435337669427
phev,minivan,59,18.57694254991023
phev,minivan,60,18.981748497148907
phev,minivan,61,19.43834187779425
phev,minivan,62,19.641300335046175
phev,minivan,63,19.70620749002453
phev,minivan,64,20.09295725814726
phev,minivan,65,20.857490919892854
phev,minivan,66,21.01095532242284
phev,minivan,67,21.259138302810822
phev,minivan,68,21.4320766954635
phev,minivan,69,21.51925987413837
phev,minivan,70,21.691003217541446
phev,minivan,71,21.986429856985506
phev,minivan,72,22.47047060759194
phev,minivan,73,23.61717656051654
phev,minivan,74,23.68662483634474
phev,minivan,75,23.736422754044977
phev,minivan,76,24.58937095211428
phev,minivan,77,25.07623358845125
phev,minivan,78,25.28657192121359
phev,minivan,79,25.798338477766976
phev,minivan,80,26.631614271969855
phev,minivan,81,28.049123373529547
phev,minivan,82,30.258538555934752
phev,minivan,83,32.040759628653454
phev,minivan,84,32.71552105997698
phev,minivan,85,33.08142697155362
phev,minivan,86,33.952120875796375
phev,minivan,87,35.20554844164675
phev,minivan,88,36.16413786951108
phev,minivan,89,36.82648928644791
phev,minivan,90,38.31968142227468
phev,minivan,91,39.22456306315292
phev,minivan,92,40.372827004922385
phev,minivan,93,40.65125308519922
phev,minivan,94,42.13867339478793
phev,minivan,95,42.947640601623206
phev,minivan,96,43.293200156381914
phev,minivan,97,43.97149929555769
phev,minivan,98,47.182615724184586
phev,minivan,99,56.60748691739087
phev,suv,1,0.17041796498564482
phev,suv,2,0.7705487696221998
phev,suv,3,1.448650251161578
phev,suv,4,2.1276033054906267
phev,suv,5,2.918173462403442
phev,suv,6,3.780143883387619
phev,suv,7,4.439320853337383
phev,suv,8,5.131831477995424
phev,suv,9,5.761557512445513
phev,suv,10,6.41236315614853
phev,suv,11,6.968908006769035
phev,suv,12,7.481468921282103
phev,suv,13,7.962570608557645
phev,suv,14,8.46502076806082
phev,suv,15,8.941913393417591
phev,suv,16,9.375078216596819
phev,suv,17,9.77466470454483
phev,suv,18,10.214879546464566
phev,suv,19,10.586807650047724
phev,suv,20,11.012679735334851
phev,suv,21,11.399201093899881
phev,suv,22,11.793147732575772
phev,suv,23,12.13447495802742
phev,suv,24,12.483315158255696
phev,suv,25,12.84901362796683
phev,suv,26,13.186699703056991
phev,suv,27,13.532631807279989
phev,suv,28,13.873717930072083
phev,suv,29,14.180750972452884
phev,suv,30,14.498606457038015
phev,suv,31,14.802331429739617
phev,suv,32,15.104421357687599
phev,suv,33,15.431189063957564
phev,suv,34,15.759117667920984
phev,suv,35,16.045103417436582
phev,suv,36,16.340897059001787
phev,suv,37,16.613419024559594
phev,suv,38,16.912055726345432
phev,suv,39,17.197795343662655
phev,suv,40,17.469912885255315
phev,suv,41,17.767059583605167
phev,suv,42,18.06864777071576
phev,suv,43,18.317269617627474
phev,suv,44,18.59513032238938
phev,suv,45,18.87580711304446
phev,suv,46,19.165807054967864
phev,suv,47,19.43578910041515
phev,suv,48,19.740286638271137
phev,suv,49,19.99140585464408
phev,suv,50,20.274204626776037
phev,suv,51,20.543660793298272
phev,suv,52,20.85113494414297
phev,suv,53,21.152756339976214
phev,suv,54,21.426250428502485
phev,suv,55,21.717384966570975
phev,suv,56,21.991639997198952
phev,suv,57,22.27466062037104
phev,suv,58,22.55813233136571
phev,suv,59,22.857828259082215
phev,suv,60,23.15898160794503
phev,suv,61,23.434213316180525
phev,suv,62,23.75432895650907
phev,suv,63,24.07004220853297
phev,suv,64,24.36067139661778
phev,suv,65,24.609012584390964
phev,suv,66,24.945532586960795
phev,suv,67,25.26603756243404
phev,suv,68,25.613348261925346
phev,suv,69,25.905867047068483
phev,suv,70,26.270664852422755
phev,suv,71,26.575270848562617
phev,suv,72,26.940076585567674
phev,suv,73,27.272894777321774
phev,suv,74,27.66767874574336
phev,suv,75,28.04048195999687
phev,suv,76,28.434978043459978
phev,suv,77,28.79097898592228
phev,suv,78,29.223568178734173
phev,suv,79,29.723716234500106
phev,suv,80,30.20042788853194
phev,suv,81,30.659206945338763
phev,suv,82,31.130934668139147
phev,suv,83,31.656796913820067
phev,suv,84,32.18372470359247
phev,suv,85,32.76381674714092
phev,suv,86,33.3283343744707
phev,suv,87,33.93158962219513
phev,suv,88,34.648333270300476
phev,suv,89,35.38331421448566
phev,suv,90,36.152479522612786
phev,suv,91,36.97647995550318
phev,suv,92,38.00181371430496
