year,state,powertrain,count
2024,Arizona,Fuel Cell,0
2024,Arizona,Gasoline,5479600
2024,Arizona,Hybrid Electric (HEV),202200
2024,Arizona,Methanol,0
2024,Arizona,Plug-In Hybrid Electric (PHEV),29300
2024,Arizona,Propane,700
2024,Arizona,Unknown,60200
2024,Arkansas,Battery Electric (BEV),9500
2024,Arkansas,Biodiesel,39700
2024,Arkansas,Compressed Natural Gas (CNG),200
2024,Arkansas,Diesel,91400
2024,Arkansas,Flex Fuel (E85),272900
2024,Arkansas,Fuel Cell,0
2024,Arkansas,Gasoline,2265200
2024,Arkansas,Hybrid Electric (HEV),44500
2024,Arkansas,Methanol,0
2024,Arkansas,Plug-In Hybrid Electric (PHEV),3800
2024,Arkansas,Propane,0
2024,Arkansas,Unknown,10000
2024,California,Battery Electric (BEV),1533900
2024,California,Biodiesel,217000
2024,California,Compressed Natural Gas (CNG),10000
2024,California,Diesel,737900
2024,California,Flex Fuel (E85),1309800
2024,California,Fuel Cell,16900
2024,California,Gasoline,31251600
2024,California,Hybrid Electric (HEV),1895100
2024,California,Methanol,0
2024,California,Plug-In Hybrid Electric (PHEV),447100
2024,California,Propane,1500
2024,California,Unknown,7900
2024,Colorado,Battery Electric (BEV),127000
2024,Colorado,Biodiesel,72900
2024,Colorado,Compressed Natural Gas (CNG),300
2024,Colorado,Diesel,200300
2024,Colorado,Flex Fuel (E85),326400
2024,Colorado,Fuel Cell,0
2024,Colorado,Gasoline,4501600
2024,Colorado,Hybrid Electric (HEV),171200
2024,Colorado,Methanol,0
2024,Colorado,Plug-In Hybrid Electric (PHEV),48700
2024,Colorado,Propane,100
2024,Colorado,Unknown,45500
2024,Connecticut,Battery Electric (BEV),39400
2024,Connecticut,Biodiesel,11900
2024,Connecticut,Compressed Natural Gas (CNG),100
2024,Connecticut,Diesel,40500
2024,Connecticut,Flex Fuel (E85),130500
2024,Connecticut,Fuel Cell,0
2024,Connecticut,Gasoline,2572400
2024,Connecticut,Hybrid Electric (HEV),85200
2024,Connecticut,Methanol,0
2024,Connecticut,Plug-In Hybrid Electric (PHEV),22500
2024,Connecticut,Propane,0
2024,Connecticut,Unknown,20200
2024,Delaware,Battery Electric (BEV),11100
2024,Delaware,Biodiesel,5500
2024,Delaware,Compressed Natural Gas (CNG),0
2024,Delaware,Diesel,13900
2024,Delaware,Flex Fuel (E85),62900
2024,Delaware,Fuel Cell,0
2024,Delaware,Gasoline,790600
2024,Delaware,Hybrid Electric (HEV),26400
2024,Delaware,Methanol,0
2024,Delaware,Plug-In Hybrid Electric (PHEV),4600
2024,Delaware,Propane,0
2024,Delaware,Unknown,5000
2024,District of Columbia,Battery Electric (BEV),10100
2024,District of Columbia,Biodiesel,500
2024,District of Columbia,Compressed Natural Gas (CNG),100
2024,District of Columbia,Diesel,1800
2024,District of Columbia,Flex Fuel (E85),16200
2024,District of Columbia,Fuel Cell,0
2024,District of Columbia,Gasoline,255300
2024,District of Columbia,Hybrid Electric (HEV),19300
2024,District of Columbia,Methanol,0
2024,District of Columbia,Plug-In Hybrid Electric (PHEV),4300
2024,District of Columbia,Propane,0
2024,District of Columbia,Unknown,500
2024,Florida,Battery Electric (BEV),334800
2024,Florida,Biodiesel,188100
2024,Florida,Compressed Natural Gas (CNG),400
2024,Florida,Diesel,352800
2024,Florida,Flex Fuel (E85),1079800
2024,Florida,Fuel Cell,0
2024,Florida,Gasoline,16122400
2024,Florida,Hybrid Electric (HEV),499300
2024,Florida,Methanol,0
2024,Florida,Plug-In Hybrid Electric (PHEV),70400
2024,Florida,Propane,100
2024,Florida,Unknown,94400
2024,Georgia,Battery Electric (BEV),120000
2024,Georgia,Biodiesel,101500
2024,Georgia,Compressed Natural Gas (CNG),300
2024,Georgia,Diesel,205900
2024,Georgia,Flex Fuel (E85),705700
2024,Georgia,Fuel Cell,0
2024,Georgia,Gasoline,8261200
2024,Georgia,Hybrid Electric (HEV),206300
2024,Georgia,Methanol,0
2024,Georgia,Plug-In Hybrid Electric (PHEV),26400
2024,Georgia,Propane,200
2024,Georgia,Unknown,74900
2024,Hawaii,Battery Electric (BEV),29900
2024,Hawaii,Biodiesel,3700
2024,Hawaii,Compressed Natural Gas (CNG),0
2024,Hawaii,Diesel,15300
2024,Hawaii,Flex Fuel (E85),35800
2024,Hawaii,Fuel Cell,0
2024,Hawaii,Gasoline,944100
2024,Hawaii,Hybrid Electric (HEV),40000
2024,Hawaii,Methanol,0
2024,Hawaii,Plug-In Hybrid Electric (PHEV),8700
2024,Hawaii,Propane,0
2024,Hawaii,Unknown,3600
2024,Idaho,Battery Electric (BEV),11000
2024,Idaho,Biodiesel,51000
2024,Idaho,Compressed Natural Gas (CNG),100
2024,Idaho,Diesel,141200
2024,Idaho,Flex Fuel (E85),134200
2024,Idaho,Fuel Cell,0
2024,Idaho,Gasoline,1595100
2024,Idaho,Hybrid Electric (HEV),50200
2024,Idaho,Methanol,0
2024,Idaho,Plug-In Hybrid Electric (PHEV),5600
2024,Idaho,Propane,100
2024,Idaho,Unknown,30400
2024,Illinois,Battery Electric (BEV),125500
2024,Illinois,Biodiesel,66400
2024,Illinois,Compressed Natural Gas (CNG),300
2024,Illinois,Diesel,169000
2024,Illinois,Flex Fuel (E85),758800
2024,Illinois,Fuel Cell,0
2024,Illinois,Gasoline,8571800
2024,Illinois,Hybrid Electric (HEV),325700
2024,Illinois,Methanol,0
2024,Illinois,Plug-In Hybrid Electric (PHEV),40400
2024,Illinois,Propane,0
2024,Illinois,Unknown,67800
2024,Indiana,Battery Electric (BEV),34600
2024,Indiana,Biodiesel,60200
2024,Indiana,Compressed Natural Gas (CNG),300
2024,Indiana,Diesel,154900
2024,Indiana,Flex Fuel (E85),570400
2024,Indiana,Fuel Cell,0
2024,Indiana,Gasoline,5186300
2024,Indiana,Hybrid Electric (HEV),135000
2024,Indiana,Methanol,0
2024,Indiana,Plug-In Hybrid Electric (PHEV),15300
2024,Indiana,Propane,0
2024,Indiana,Unknown,57600
2024,Iowa,Battery Electric (BEV),11700
2024,Iowa,Biodiesel,44500
2024,Iowa,Compressed Natural Gas (CNG),100
2024,Iowa,Diesel,105400
2024,Iowa,Flex Fuel (E85),326400
2024,Iowa,Fuel Cell,0
2024,Iowa,Gasoline,2556700
2024,Iowa,Hybrid Electric (HEV),65600
2024,Iowa,Methanol,0
2024,Iowa,Plug-In Hybrid Electric (PHEV),7300
2024,Iowa,Propane,0
2024,Iowa,Unknown,56800
2024,Kansas,Battery Electric (BEV),14500
2024,Kansas,Biodiesel,30300
2024,Kansas,Compressed Natural Gas (CNG),200
2024,Kansas,Diesel,87600
2024,Kansas,Flex Fuel (E85),250700
2024,Kansas,Fuel Cell,0
2024,Kansas,Gasoline,2186000
2024,Kansas,Hybrid Electric (HEV),57700
2024,Kansas,Methanol,0
2024,Kansas,Plug-In Hybrid Electric (PHEV),6600
2024,Kansas,Propane,100
2024,Kansas,Unknown,15300
2024,Kentucky,Battery Electric (BEV),15000
2024,Kentucky,Biodiesel,40200
2024,Kentucky,Compressed Natural Gas (CNG),300
2024,Kentucky,Diesel,115600
2024,Kentucky,Flex Fuel (E85),352100
2024,Kentucky,Fuel Cell,0
2024,Kentucky,Gasoline,3358000
2024,Kentucky,Hybrid Electric (HEV),75600
2024,Kentucky,Methanol,0
2024,Kentucky,Plug-In Hybrid Electric (PHEV),6400
2024,Kentucky,Propane,0
2024,Kentucky,Unknown,22100
2024,Louisiana,Battery Electric (BEV),11600
2024,Louisiana,Biodiesel,68000
2024,Louisiana,Compressed Natural Gas (CNG),100
2024,Louisiana,Diesel,115400
2024,Louisiana,Flex Fuel (E85),371400
2024,Louisiana,Fuel Cell,0
2024,Louisiana,Gasoline,3142700
2024,Louisiana,Hybrid Electric (HEV),49600
2024,Louisiana,Methanol,0
2024,Louisiana,Plug-In Hybrid Electric (PHEV),4600
2024,Louisiana,Propane,0
2024,Louisiana,Unknown,18500
2024,Maine,Battery Electric (BEV),9700
2024,Maine,Biodiesel,13200
2024,Maine,Compressed Natural Gas (CNG),0
2024,Maine,Diesel,26900
2024,Maine,Flex Fuel (E85),102300
2024,Maine,Fuel Cell,0
2024,Maine,Gasoline,1048000
2024,Maine,Hybrid Electric (HEV),38200
2024,Maine,Methanol,0
2024,Maine,Plug-In Hybrid Electric (PHEV),9200
2024,Maine,Propane,0
2024,Maine,Unknown,8500
2024,Maryland,Battery Electric (BEV),94900
2024,Maryland,Biodiesel,33600
2024,Maryland,Compressed Natural Gas (CNG),200
2024,Maryland,Diesel,84800
2024,Maryland,Flex Fuel (E85),297500
2024,Maryland,Fuel Cell,0
2024,Maryland,Gasoline,4261500
2024,Maryland,Hybrid Electric (HEV),191800
2024,Maryland,Methanol,0
2024,Maryland,Plug-In Hybrid Electric (PHEV),36600
2024,Maryland,Propane,0
2024,Maryland,Unknown,31000
2024,Massachusetts,Battery Electric (BEV),91100
2024,Massachusetts,Biodiesel,23100
2024,Massachusetts,Compressed Natural Gas (CNG),200
2024,Massachusetts,Diesel,56500
2024,Massachusetts,Flex Fuel (E85),279600
2024,Massachusetts,Fuel Cell,0
2024,Massachusetts,Gasoline,4789300
2024,Massachusetts,Hybrid Electric (HEV),212900
2024,Massachusetts,Methanol,0
2024,Massachusetts,Plug-In Hybrid Electric (PHEV),52200
2024,Massachusetts,Propane,0
2024,Massachusetts,Unknown,29900
2024,Michigan,Battery Electric (BEV),75800
2024,Michigan,Biodiesel,76200
2024,Michigan,Compressed Natural Gas (CNG),300
2024,Michigan,Diesel,173400
2024,Michigan,Flex Fuel (E85),864700
2024,Michigan,Fuel Cell,0
2024,Michigan,Gasoline,7131900
2024,Michigan,Hybrid Electric (HEV),179300
2024,Michigan,Methanol,0
2024,Michigan,Plug-In Hybrid Electric (PHEV),33600
2024,Michigan,Propane,0
2024,Michigan,Unknown,49300
2024,Minnesota,Battery Electric (BEV),47400
2024,Minnesota,Biodiesel,56700
2024,Minnesota,Compressed Natural Gas (CNG),100
2024,Minnesota,Diesel,126800
2024,Minnesota,Flex Fuel (E85),508000
2024,Minnesota,Fuel Cell,0
2024,Minnesota,Gasoline,4259000
2024,Minnesota,Hybrid Electric (HEV),143300
2024,Minnesota,Methanol,0
2024,Minnesota,Plug-In Hybrid Electric (PHEV),20100
2024,Minnesota,Propane,0
2024,Minnesota,Unknown,24200
2024,Mississippi,Battery Electric (BEV),4900
2024,Mississippi,Biodiesel,37700
2024,Mississippi,Compressed Natural Gas (CNG),100
2024,Mississippi,Diesel,75000
2024,Mississippi,Flex Fuel (E85),291400
2024,Mississippi,Fuel Cell,0
2024,Mississippi,Gasoline,2272700
2024,Mississippi,Hybrid Electric (HEV),34400
2024,Mississippi,Methanol,0
2024,Mississippi,Plug-In Hybrid Electric (PHEV),2400
2024,Mississippi,Propane,0
2024,Mississippi,Unknown,8200
2024,Missouri,Battery Electric (BEV),34200
2024,Missouri,Biodiesel,76500
2024,Missouri,Compressed Natural Gas (CNG),800
2024,Missouri,Diesel,176400
2024,Missouri,Flex Fuel (E85),570100
2024,Missouri,Fuel Cell,0
2024,Missouri,Gasoline,4682900
2024,Missouri,Hybrid Electric (HEV),132100
2024,Missouri,Methanol,0
2024,Missouri,Plug-In Hybrid Electric (PHEV),16800
2024,Missouri,Propane,100
2024,Missouri,Unknown,36600
2024,Montana,Battery Electric (BEV),5600
2024,Montana,Biodiesel,41100
2024,Montana,Compressed Natural Gas (CNG),0
2024,Montana,Diesel,68900
2024,Montana,Flex Fuel (E85),91800
2024,Montana,Fuel Cell,0
2024,Montana,Gasoline,792500
2024,Montana,Hybrid Electric (HEV),24700
2024,Montana,Methanol,0
2024,Montana,Plug-In Hybrid Electric (PHEV),3200
2024,Montana,Propane,0
2024,Montana,Unknown,10800
2024,Nebraska,Battery Electric (BEV),9100
2024,Nebraska,Biodiesel,31100
2024,Nebraska,Compressed Natural Gas (CNG),100
2024,Nebraska,Diesel,76200
2024,Nebraska,Flex Fuel (E85),195000
2024,Nebraska,Fuel Cell,0
2024,Nebraska,Gasoline,1610600
2024,Nebraska,Hybrid Electric (HEV),37900
2024,Nebraska,Methanol,0
2024,Nebraska,Plug-In Hybrid Electric (PHEV),4700
2024,Nebraska,Propane,0
2024,Nebraska,Unknown,24900
2024,Nevada,Battery Electric (BEV),65600
2024,Nevada,Biodiesel,29300
2024,Nevada,Compressed Natural Gas (CNG),200
2024,Nevada,Diesel,86100
2024,Nevada,Flex Fuel (E85),123200
2024,Nevada,Fuel Cell,0
2024,Nevada,Gasoline,2187600
2024,Nevada,Hybrid Electric (HEV),81600
2024,Nevada,Methanol,0
2024,Nevada,Plug-In Hybrid Electric (PHEV),13400
2024,Nevada,Propane,100
2024,Nevada,Unknown,19900
2024,New Hampshire,Battery Electric (BEV),12700
2024,New Hampshire,Biodiesel,14700
2024,New Hampshire,Compressed Natural Gas (CNG),100
2024,New Hampshire,Diesel,28700
2024,New Hampshire,Flex Fuel (E85),86900
2024,New Hampshire,Fuel Cell,0
2024,New Hampshire,Gasoline,1194400
2024,New Hampshire,Hybrid Electric (HEV),42500
2024,New Hampshire,Methanol,0
2024,New Hampshire,Plug-In Hybrid Electric (PHEV),8200
2024,New Hampshire,Propane,0
2024,New Hampshire,Unknown,12400
2024,New Jersey,Battery Electric (BEV),173800
2024,New Jersey,Biodiesel,29900
2024,New Jersey,Compressed Natural Gas (CNG),300
2024,New Jersey,Diesel,82400
2024,New Jersey,Flex Fuel (E85),387500
2024,New Jersey,Fuel Cell,0
2024,New Jersey,Gasoline,6460100
2024,New Jersey,Hybrid Electric (HEV),205200
2024,New Jersey,Methanol,0
2024,New Jersey,Plug-In Hybrid Electric (PHEV),51600
2024,New Jersey,Propane,0
2024,New Jersey,Unknown,35600
2024,New Mexico,Battery Electric (BEV),13000
2024,New Mexico,Biodiesel,35000
2024,New Mexico,Compressed Natural Gas (CNG),100
2024,New Mexico,Diesel,88200
2024,New Mexico,Flex Fuel (E85),148600
2024,New Mexico,Fuel Cell,0
2024,New Mexico,Gasoline,1592600
2024,New Mexico,Hybrid Electric (HEV),50500
2024,New Mexico,Methanol,0
2024,New Mexico,Plug-In Hybrid Electric (PHEV),5800
2024,New Mexico,Propane,100
2024,New Mexico,Unknown,22000
2024,New York,Battery Electric (BEV),168100
2024,New York,Biodiesel,59200
2024,New York,Compressed Natural Gas (CNG),300
2024,New York,Diesel,148000
2024,New York,Flex Fuel (E85),577800
2024,New York,Fuel Cell,0
2024,New York,Gasoline,9824900
2024,New York,Hybrid Electric (HEV),361000
2024,New York,Methanol,0
2024,New York,Plug-In Hybrid Electric (PHEV),111400
2024,New York,Propane,0
2024,New York,Unknown,78600
2024,North Carolina,Battery Electric (BEV),91000
2024,North Carolina,Biodiesel,88300
2024,North Carolina,Compressed Natural Gas (CNG),300
2024,North Carolina,Diesel,209400
2024,North Carolina,Flex Fuel (E85),641200
2024,North Carolina,Fuel Cell,0
2024,North Carolina,Gasoline,7803000
2024,North Carolina,Hybrid Electric (HEV),248200
2024,North Carolina,Methanol,0
2024,North Carolina,Plug-In Hybrid Electric (PHEV),28300
2024,North Carolina,Propane,100
2024,North Carolina,Unknown,69900
2024,North Dakota,Battery Electric (BEV),1300
2024,North Dakota,Biodiesel,21800
2024,North Dakota,Compressed Natural Gas (CNG),0
2024,North Dakota,Diesel,45000
2024,North Dakota,Flex Fuel (E85),88100
2024,North Dakota,Fuel Cell,0
2024,North Dakota,Gasoline,631700
2024,North Dakota,Hybrid Electric (HEV),10100
2024,North Dakota,Methanol,0
2024,North Dakota,Plug-In Hybrid Electric (PHEV),1000
2024,North Dakota,Propane,0
2024,North Dakota,Unknown,6900
2024,Ohio,Battery Electric (BEV),69400
2024,Ohio,Biodiesel,76300
2024,Ohio,Compressed Natural Gas (CNG),600
2024,Ohio,Diesel,195500
2024,Ohio,Flex Fuel (E85),824400
2024,Ohio,Fuel Cell,0
2024,Ohio,Gasoline,8894800
2024,Ohio,Hybrid Electric (HEV),233900
2024,Ohio,Methanol,0
2024,Ohio,Plug-In Hybrid Electric (PHEV),29700
2024,Ohio,Propane,100
2024,Ohio,Unknown,60300
2024,Oklahoma,Battery Electric (BEV),22600
2024,Oklahoma,Biodiesel,65900
2024,Oklahoma,Compressed Natural Gas (CNG),1700
2024,Oklahoma,Diesel,146500
2024,Oklahoma,Flex Fuel (E85),343200
2024,Oklahoma,Fuel Cell,0
2024,Oklahoma,Gasoline,3506700
2024,Oklahoma,Hybrid Electric (HEV),73000
2024,Oklahoma,Methanol,0
2024,Oklahoma,Plug-In Hybrid Electric (PHEV),34300
2024,Oklahoma,Propane,200
2024,Oklahoma,Unknown,44000
2024,Oregon,Battery Electric (BEV),78400
2024,Oregon,Biodiesel,59600
2024,Oregon,Compressed Natural Gas (CNG),100
2024,Oregon,Diesel,216000
2024,Oregon,Flex Fuel (E85),183100
2024,Oregon,Fuel Cell,0
2024,Oregon,Gasoline,3059000
2024,Oregon,Hybrid Electric (HEV),171400
2024,Oregon,Methanol,0
2024,Oregon,Plug-In Hybrid Electric (PHEV),33200
2024,Oregon,Propane,100
2024,Oregon,Unknown,49300
2024,Pennsylvania,Battery Electric (BEV),89900
2024,Pennsylvania,Biodiesel,76200
2024,Pennsylvania,Compressed Natural Gas (CNG),500
2024,Pennsylvania,Diesel,191400
2024,Pennsylvania,Flex Fuel (E85),646000
2024,Pennsylvania,Fuel Cell,0
2024,Pennsylvania,Gasoline,8866100
2024,Pennsylvania,Hybrid Electric (HEV),288100
2024,Pennsylvania,Methanol,0
2024,Pennsylvania,Plug-In Hybrid Electric (PHEV),47600
2024,Pennsylvania,Propane,0
2024,Pennsylvania,Unknown,39800
2024,Rhode Island,Battery Electric (BEV),8300
2024,Rhode Island,Biodiesel,3500
2024,Rhode Island,Compressed Natural Gas (CNG),0
2024,Rhode Island,Diesel,10800
2024,Rhode Island,Flex Fuel (E85),41200
2024,Rhode Island,Fuel Cell,0
2024,Rhode Island,Gasoline,771500
2024,Rhode Island,Hybrid Electric (HEV),25300
2024,Rhode Island,Methanol,0
2024,Rhode Island,Plug-In Hybrid Electric (PHEV),6000
2024,Rhode Island,Propane,0
2024,Rhode Island,Unknown,5500
2024,South Carolina,Battery Electric (BEV),26800
2024,South Carolina,Biodiesel,49300
2024,South Carolina,Compressed Natural Gas (CNG),100
2024,South Carolina,Diesel,111400
2024,South Carolina,Flex Fuel (E85),399800
2024,South Carolina,Fuel Cell,0
2024,South Carolina,Gasoline,4372500
2024,South Carolina,Hybrid Electric (HEV),99100
2024,South Carolina,Methanol,0
2024,South Carolina,Plug-In Hybrid Electric (PHEV),11100
2024,South Carolina,Propane,100
2024,South Carolina,Unknown,44500
2024,South Dakota,Battery Electric (BEV),2300
2024,South Dakota,Biodiesel,24400
2024,South Dakota,Compressed Natural Gas (CNG),0
2024,South Dakota,Diesel,54600
2024,South Dakota,Flex Fuel (E85),103200
2024,South Dakota,Fuel Cell,0
2024,South Dakota,Gasoline,765600
2024,South Dakota,Hybrid Electric (HEV),14700
2024,South Dakota,Methanol,0
2024,South Dakota,Plug-In Hybrid Electric (PHEV),1700
2024,South Dakota,Propane,0
2024,South Dakota,Unknown,13500
2024,Tennessee,Battery Electric (BEV),42600
2024,Tennessee,Biodiesel,58800
2024,Tennessee,Compressed Natural Gas (CNG),100
2024,Tennessee,Diesel,162000
2024,Tennessee,Flex Fuel (E85),503400
2024,Tennessee,Fuel Cell,0
2024,Tennessee,Gasoline,5652900
2024,Tennessee,Hybrid Electric (HEV),131600
2024,Tennessee,Methanol,0
2024,Tennessee,Plug-In Hybrid Electric (PHEV),12800
2024,Tennessee,Propane,100
2024,Tennessee,Unknown,36100
2024,Texas,Battery Electric (BEV),294700
2024,Texas,Biodiesel,493800
2024,Texas,Compressed Natural Gas (CNG),1300
2024,Texas,Diesel,773300
2024,Texas,Flex Fuel (E85),2267600
2024,Texas,Fuel Cell,0
2024,Texas,Gasoline,21601400
2024,Texas,Hybrid Electric (HEV),538900
2024,Texas,Methanol,0
2024,Texas,Plug-In Hybrid Electric (PHEV),64700
2024,Texas,Propane,1200
2024,Texas,Unknown,118400
2024,United States,Battery Electric (BEV),4503700
2024,United States,Biodiesel,3030600
2024,United States,Compressed Natural Gas (CNG),23700
2024,United States,Diesel,7174400
2024,United States,Flex Fuel (E85),19912800
2024,United States,Fuel Cell,16900
2024,United States,Gasoline,243320500
2024,United States,Hybrid Electric (HEV),8502600
2024,United States,Methanol,0
2024,United States,Plug-In Hybrid Electric (PHEV),1520800
2024,United States,Propane,5700
2024,United States,Unknown,1664500
2024,Utah,Battery Electric (BEV),52200
2024,Utah,Biodiesel,74700
2024,Utah,Compressed Natural Gas (CNG),2000
2024,Utah,Diesel,161300
2024,Utah,Flex Fuel (E85),183000
2024,Utah,Fuel Cell,0
2024,Utah,Gasoline,2529000
2024,Utah,Hybrid Electric (HEV),96000
2024,Utah,Methanol,0
2024,Utah,Plug-In Hybrid Electric (PHEV),15500
2024,Utah,Propane,500
2024,Utah,Unknown,25900
2024,Vermont,Battery Electric (BEV),10200
2024,Vermont,Biodiesel,7400
2024,Vermont,Compressed Natural Gas (CNG),0
2024,Vermont,Diesel,14300
2024,Vermont,Flex Fuel (E85),35000
2024,Vermont,Fuel Cell,0
2024,Vermont,Gasoline,486200
2024,Vermont,Hybrid Electric (HEV),22200
2024,Vermont,Methanol,0
2024,Vermont,Plug-In Hybrid Electric (PHEV),6900
2024,Vermont,Propane,0
2024,Vermont,Unknown,4900
2024,Virginia,Battery Electric (BEV),107400
2024,Virginia,Biodiesel,48200
2024,Virginia,Compressed Natural Gas (CNG),300
2024,Virginia,Diesel,152500
2024,Virginia,Flex Fuel (E85),475400
2024,Virginia,Fuel Cell,0
2024,Virginia,Gasoline,6707000
2024,Virginia,Hybrid Electric (HEV),262000
2024,Virginia,Methanol,0
2024,Virginia,Plug-In Hybrid Electric (PHEV),32100
2024,Virginia,Propane,0
2024,Virginia,Unknown,29100
2024,Washington,Battery Electric (BEV),191400
2024,Washington,Biodiesel,79100
2024,Washington,Compressed Natural Gas (CNG),100
2024,Washington,Diesel,272100
2024,Washington,Flex Fuel (E85),330900
2024,Washington,Fuel Cell,0
2024,Washington,Gasoline,5528500
2024,Washington,Hybrid Electric (HEV),336500
2024,Washington,Methanol,0
2024,Washington,Plug-In Hybrid Electric (PHEV),48500
2024,Washington,Propane,100
2024,Washington,Unknown,44100
2024,West Virginia,Battery Electric (BEV),3800
2024,West Virginia,Biodiesel,18700
2024,West Virginia,Compressed Natural Gas (CNG),100
2024,West Virginia,Diesel,46500
2024,West Virginia,Flex Fuel (E85),120500
2024,West Virginia,Fuel Cell,0
2024,West Virginia,Gasoline,1285900
2024,West Virginia,Hybrid Electric (HEV),26600
2024,West Virginia,Methanol,0
2024,West Virginia,Plug-In Hybrid Electric (PHEV),2200
2024,West Virginia,Propane,0
2024,West Virginia,Unknown,16600
2024,Wisconsin,Battery Electric (BEV),32300
2024,Wisconsin,Biodiesel,57400
2024,Wisconsin,Compressed Natural Gas (CNG),300
2024,Wisconsin,Diesel,147300
2024,Wisconsin,Flex Fuel (E85),528500
2024,Wisconsin,Fuel Cell,0
2024,Wisconsin,Gasoline,4621700
2024,Wisconsin,Hybrid Electric (HEV),141200
2024,Wisconsin,Methanol,0
2024,Wisconsin,Plug-In Hybrid Electric (PHEV),15100
2024,Wisconsin,Propane,0
2024,Wisconsin,Unknown,26300
2024,Wyoming,Battery Electric (BEV),1500
2024,Wyoming,Biodiesel,22900
2024,Wyoming,Compressed Natural Gas (CNG),0
2024,Wyoming,Diesel,61300
2024,Wyoming,Flex Fuel (E85),58400
2024,Wyoming,Fuel Cell,0
2024,Wyoming,Gasoline,498300
2024,Wyoming,Hybrid Electric (HEV),9800
