age_bin,powertrain,vehicle_type,quantile,rr
181.5,All,Minivan,50,0.17667662612692958
181.5,All,Minivan,75,0.25433758117231237
13.5,All,Pickup,25,0.8453999708141777
13.5,All,Pickup,50,1.0084417536630839
13.5,All,Pickup,75,1.1805128210420495
16.5,All,Pickup,25,0.8225410289434192
16.5,All,Pickup,50,0.980799749689351
16.5,All,Pickup,75,1.1471418634030812
19.5,All,Pickup,25,0.7776915542967373
19.5,All,Pickup,50,0.9317531238390417
19.5,All,Pickup,75,1.0986670660985094
22.5,All,Pickup,25,0.7756466127982676
22.5,All,Pickup,50,0.9359382403178235
22.5,All,Pickup,75,1.10760651535539
25.5,All,Pickup,25,0.8042907910910708
25.5,All,Pickup,50,0.9587928328269215
25.5,All,Pickup,75,1.1162302199715433
28.5,All,Pickup,25,0.7770711478575915
28.5,All,Pickup,50,0.9293920465510286
28.5,All,Pickup,75,1.079645969410711
31.5,All,Pickup,25,0.749979616100556
31.5,All,Pickup,50,0.8940707701913911
31.5,All,Pickup,75,1.0452434575940504
34.5,All,Pickup,25,0.747306356833977
34.5,All,Pickup,50,0.9000877657734134
34.5,All,Pickup,75,1.0591891712796366
37.5,All,Pickup,25,0.7682151581183913
37.5,All,Pickup,50,0.9094247085186331
37.5,All,Pickup,75,1.0586586220934062
40.5,All,Pickup,25,0.7390863437484663
40.5,All,Pickup,50,0.8715637878026989
40.5,All,Pickup,75,1.0154540090917568
43.5,All,Pickup,25,0.7060480811193034
43.5,All,Pickup,50,0.8370677561915614
43.5,All,Pickup,75,0.9821486639901101
46.5,All,Pickup,25,0.7068127300870569
46.5,All,Pickup,50,0.8454996172649921
46.5,All,Pickup,75,0.9919080879497197
49.5,All,Pickup,25,0.7232815921331209
49.5,All,Pickup,50,0.8514808308682619
49.5,All,Pickup,75,0.9887568716527407
52.5,All,Pickup,25,0.6976559875692665
52.5,All,Pickup,50,0.8181928344945885
52.5,All,Pickup,75,0.9494260264005336
55.5,All,Pickup,25,0.666607324321079
55.5,All,Pickup,50,0.7866494486666159
55.5,All,Pickup,75,0.9152752316014028
58.5,All,Pickup,25,0.6640085603179582
58.5,All,Pickup,50,0.7894689932115734
58.5,All,Pickup,75,0.9230500790521237
61.5,All,Pickup,25,0.6755728501024727
61.5,All,Pickup,50,0.7945691369669753
61.5,All,Pickup,75,0.9244365727258701
64.5,All,Pickup,25,0.6499833122872036
64.5,All,Pickup,50,0.7651871270578312
64.5,All,Pickup,75,0.8901271806100957
67.5,All,Pickup,25,0.6141659548279027
67.5,All,Pickup,50,0.7268627961316964
67.5,All,Pickup,75,0.8511119956076247
70.5,All,Pickup,25,0.6096187507186552
70.5,All,Pickup,50,0.7263638944171216
70.5,All,Pickup,75,0.8516484169130855
73.5,All,Pickup,25,0.6177954025308693
73.5,All,Pickup,50,0.7291984408561066
73.5,All,Pickup,75,0.8544309257063181
76.5,All,Pickup,25,0.5959005133258678
76.5,All,Pickup,50,0.703644069989668
76.5,All,Pickup,75,0.8260783961483072
79.5,All,Pickup,25,0.5634905300520363
79.5,All,Pickup,50,0.6698065778419255
79.5,All,Pickup,75,0.7924019595899242
82.5,All,Pickup,25,0.5624838911684832
82.5,All,Pickup,50,0.6721593892182803
82.5,All,Pickup,75,0.7968279409295081
85.5,All,Pickup,25,0.5658117873819911
85.5,All,Pickup,50,0.6726078382674968
85.5,All,Pickup,75,0.7973438787624862
88.5,All,Pickup,25,0.5482342474894584
88.5,All,Pickup,50,0.6536371672045792
88.5,All,Pickup,75,0.7739106206100681
91.5,All,Pickup,25,0.5238166773960132
91.5,All,Pickup,50,0.6308843584718065
91.5,All,Pickup,75,0.7506207162642232
94.5,All,Pickup,25,0.5209618831423628
94.5,All,Pickup,50,0.6321245236692761
94.5,All,Pickup,75,0.7555185092969958
97.5,All,Pickup,25,0.5245500539240213
97.5,All,Pickup,50,0.6306185924578693
97.5,All,Pickup,75,0.7530832784354147
100.5,All,Pickup,25,0.5089009875146268
100.5,All,Pickup,50,0.6106194083581714
100.5,All,Pickup,75,0.7284673754801179
103.5,All,Pickup,25,0.4904834694825827
103.5,All,Pickup,50,0.5924563599332224
103.5,All,Pickup,75,0.7093554798432905
106.5,All,Pickup,25,0.48915696499777034
106.5,All,Pickup,50,0.5911621532263298
106.5,All,Pickup,75,0.7076428872170317
109.5,All,Pickup,25,0.4846720483159525
109.5,All,Pickup,50,0.5860866073463236
109.5,All,Pickup,75,0.70167562146581
112.5,All,Pickup,25,0.4672768467754346
112.5,All,Pickup,50,0.5657087472399455
112.5,All,Pickup,75,0.6776519971653946
115.5,All,Pickup,25,0.4513072895566745
115.5,All,Pickup,50,0.5472658084233767
115.5,All,Pickup,75,0.6595372511698154
118.5,All,Pickup,25,0.44712026949202227
118.5,All,Pickup,50,0.5455350255245457
118.5,All,Pickup,75,0.6595923118846349
121.5,All,Pickup,25,0.4428522678441724
121.5,All,Pickup,50,0.5407820329206933
121.5,All,Pickup,75,0.6557114534013105
124.5,All,Pickup,25,0.4277993818316016
124.5,All,Pickup,50,0.5239679124598571
124.5,All,Pickup,75,0.6364801260548151
127.5,All,Pickup,25,0.41098235602250205
127.5,All,Pickup,50,0.5049266902230856
127.5,All,Pickup,75,0.6156946535825727
130.5,All,Pickup,25,0.40821222306292504
130.5,All,Pickup,50,0.5032459198104144
130.5,All,Pickup,75,0.6164894901661065
133.5,All,Pickup,25,0.4027144915229713
133.5,All,Pickup,50,0.4976039347679726
133.5,All,Pickup,75,0.6117379727859962
136.5,All,Pickup,25,0.38952989475862193
136.5,All,Pickup,50,0.48326762840378584
136.5,All,Pickup,75,0.5959682862665684
139.5,All,Pickup,25,0.37703337789512215
139.5,All,Pickup,50,0.4729251802928112
139.5,All,Pickup,75,0.5859321650201977
142.5,All,Pickup,25,0.3745655448263261
142.5,All,Pickup,50,0.4712479674380271
142.5,All,Pickup,75,0.5876909360938714
145.5,All,Pickup,25,0.3670855677632636
145.5,All,Pickup,50,0.4657924167531974
145.5,All,Pickup,75,0.5845690155107988
148.5,All,Pickup,25,0.3539642525725165
148.5,All,Pickup,50,0.45067052771046523
148.5,All,Pickup,75,0.5660931201958327
151.5,All,Pickup,25,0.3470109329830734
151.5,All,Pickup,50,0.4449035118304891
151.5,All,Pickup,75,0.5575832000399432
154.5,All,Pickup,25,0.34083075121532863
154.5,All,Pickup,50,0.4401708725268123
154.5,All,Pickup,75,0.5555899735013529
157.5,All,Pickup,25,0.33915527419648683
157.5,All,Pickup,50,0.43801144019172517
157.5,All,Pickup,75,0.5519860793713924
160.5,All,Pickup,25,0.32996344466446037
160.5,All,Pickup,50,0.4249217302898665
160.5,All,Pickup,75,0.5353734393728067
163.5,All,Pickup,25,0.3163399230114142
163.5,All,Pickup,50,0.40802805936468856
163.5,All,Pickup,75,0.5149271286021961
166.5,All,Pickup,25,0.31676077508870604
166.5,All,Pickup,50,0.4088696076152786
166.5,All,Pickup,75,0.5191962543964288
169.5,All,Pickup,25,0.3133032686814719
169.5,All,Pickup,50,0.4068788373567122
169.5,All,Pickup,75,0.5189935678311075
172.5,All,Pickup,25,0.3057363620174026
172.5,All,Pickup,50,0.39763185622732045
172.5,All,Pickup,75,0.5080101791055777
175.5,All,Pickup,25,0.293359565454672
175.5,All,Pickup,50,0.37994706611896356
175.5,All,Pickup,75,0.49087910684226227
178.5,All,Pickup,25,0.29272919135579156
178.5,All,Pickup,50,0.38131024989879975
178.5,All,Pickup,75,0.4935379725606503
181.5,All,Pickup,25,0.30041445382410176
181.5,All,Pickup,50,0.38714482874620537
181.5,All,Pickup,75,0.4783983872575387
13.5,All,SUV,25,0.8288507927615155
13.5,All,SUV,50,1.002657069411979
13.5,All,SUV,75,1.2127033318264633
16.5,All,SUV,25,0.7866895280168226
16.5,All,SUV,50,0.9525191967068133
16.5,All,SUV,75,1.1533319066397287
19.5,All,SUV,25,0.7496039635552283
19.5,All,SUV,50,0.906295644413704
19.5,All,SUV,75,1.1103289112117767
22.5,All,SUV,25,0.7442974844829005
22.5,All,SUV,50,0.9072214981405927
22.5,All,SUV,75,1.1043590881656158
25.5,All,SUV,25,0.7399544592669404
25.5,All,SUV,50,0.8937747822688283
25.5,All,SUV,75,1.077041409010019
28.5,All,SUV,25,0.711049169288614
28.5,All,SUV,50,0.8586486715507424
28.5,All,SUV,75,1.0265014352929753
31.5,All,SUV,25,0.6990332798529139
31.5,All,SUV,50,0.836713513631856
31.5,All,SUV,75,0.9921231470111069
34.5,All,SUV,25,0.7142291247938645
34.5,All,SUV,50,0.8411841607301755
34.5,All,SUV,75,0.9948777653993854
37.5,All,SUV,25,0.7030685826186122
37.5,All,SUV,50,0.8268144190984806
37.5,All,SUV,75,0.9764752801116496
40.5,All,SUV,25,0.6670709034379617
40.5,All,SUV,50,0.7916523324752051
40.5,All,SUV,75,0.9350622268008854
43.5,All,SUV,25,0.6376093709040401
43.5,All,SUV,50,0.7529803939179274
43.5,All,SUV,75,0.8933489789904803
46.5,All,SUV,25,0.6320010377735105
46.5,All,SUV,50,0.750162735913566
46.5,All,SUV,75,0.895476874639062
49.5,All,SUV,25,0.6246531516022646
49.5,All,SUV,50,0.7369159519809881
49.5,All,SUV,75,0.8850864073591971
52.5,All,SUV,25,0.6025837728957736
52.5,All,SUV,50,0.7126099645536771
52.5,All,SUV,75,0.8580960793274859
55.5,All,SUV,25,0.5746830238572899
55.5,All,SUV,50,0.6870930333172387
55.5,All,SUV,75,0.85045220008366
58.5,All,SUV,25,0.5720852335100297
58.5,All,SUV,50,0.691930408455343
58.5,All,SUV,75,0.8701080395926329
61.5,All,SUV,25,0.5642829193313823
61.5,All,SUV,50,0.6797280214203505
61.5,All,SUV,75,0.8557152180090452
64.5,All,SUV,25,0.5404974821131555
64.5,All,SUV,50,0.6519026253228734
64.5,All,SUV,75,0.8162403697836115
67.5,All,SUV,25,0.5141873886509466
67.5,All,SUV,50,0.6266908929002136
67.5,All,SUV,75,0.7934706839761675
70.5,All,SUV,25,0.5116459062527163
70.5,All,SUV,50,0.6305203685103867
70.5,All,SUV,75,0.806587105517626
73.5,All,SUV,25,0.49978886483943297
73.5,All,SUV,50,0.6129260256597902
73.5,All,SUV,75,0.7868579529108543
76.5,All,SUV,25,0.4789431968298088
76.5,All,SUV,50,0.5865974867533487
76.5,All,SUV,75,0.7518868033328421
79.5,All,SUV,25,0.4582333584029116
79.5,All,SUV,50,0.5672625539855624
79.5,All,SUV,75,0.7414209244119232
82.5,All,SUV,25,0.45895465242713157
82.5,All,SUV,50,0.578541317849548
82.5,All,SUV,75,0.7560794515460422
85.5,All,SUV,25,0.44840402061008866
85.5,All,SUV,50,0.5643260500257414
85.5,All,SUV,75,0.7355457947140089
88.5,All,SUV,25,0.425548000602913
88.5,All,SUV,50,0.5385768947016936
88.5,All,SUV,75,0.7043137421413908
91.5,All,SUV,25,0.41366836941042245
91.5,All,SUV,50,0.5196056241748866
91.5,All,SUV,75,0.6838477893701935
94.5,All,SUV,25,0.4140131213080337
94.5,All,SUV,50,0.5266261371060291
94.5,All,SUV,75,0.6925185813046228
97.5,All,SUV,25,0.4027240444593604
97.5,All,SUV,50,0.5073751601649563
97.5,All,SUV,75,0.6687711343556662
100.5,All,SUV,25,0.38296919486526393
100.5,All,SUV,50,0.48012384362665345
100.5,All,SUV,75,0.6344565538028423
103.5,All,SUV,25,0.37213217498109114
103.5,All,SUV,50,0.4719973623556648
103.5,All,SUV,75,0.6243951619191193
106.5,All,SUV,25,0.3715972545209942
106.5,All,SUV,50,0.4761262233239734
106.5,All,SUV,75,0.638193930575158
109.5,All,SUV,25,0.36043472256718734
109.5,All,SUV,50,0.45921115595918394
109.5,All,SUV,75,0.6144602143465541
112.5,All,SUV,25,0.341841485309379
112.5,All,SUV,50,0.43717874563637193
112.5,All,SUV,75,0.5809202402298979
115.5,All,SUV,25,0.33612020840555407
115.5,All,SUV,50,0.42823438032855493
115.5,All,SUV,75,0.5758793199719754
118.5,All,SUV,25,0.33554465656678784
118.5,All,SUV,50,0.4309588642361561
118.5,All,SUV,75,0.5865655209054235
121.5,All,SUV,25,0.32750723556582406
121.5,All,SUV,50,0.4171366318826339
121.5,All,SUV,75,0.5671024394783853
124.5,All,SUV,25,0.3122628919737469
124.5,All,SUV,50,0.4005351610786838
124.5,All,SUV,75,0.5444716606626989
127.5,All,SUV,25,0.2980829832679528
127.5,All,SUV,50,0.3861900883254607
127.5,All,SUV,75,0.5345511533796298
130.5,All,SUV,25,0.2998703107960426
130.5,All,SUV,50,0.39162351889332314
130.5,All,SUV,75,0.5538994248461615
133.5,All,SUV,25,0.29035045171603924
133.5,All,SUV,50,0.3796355046124814
133.5,All,SUV,75,0.5379419024669533
136.5,All,SUV,25,0.2756570385217968
136.5,All,SUV,50,0.36505031567437035
136.5,All,SUV,75,0.5161459358283538
139.5,All,SUV,25,0.2679548705755226
139.5,All,SUV,50,0.35419121813779836
139.5,All,SUV,75,0.4989322549746374
142.5,All,SUV,25,0.26951755792261484
142.5,All,SUV,50,0.35659706731273083
142.5,All,SUV,75,0.5197226176830168
145.5,All,SUV,25,0.2589993821519099
145.5,All,SUV,50,0.3430014903186907
145.5,All,SUV,75,0.4997145088167384
148.5,All,SUV,25,0.24752399494789804
148.5,All,SUV,50,0.3281011068931393
148.5,All,SUV,75,0.47450415471582214
151.5,All,SUV,25,0.232711679785614
151.5,All,SUV,50,0.3104297319083827
151.5,All,SUV,75,0.44135058671637817
154.5,All,SUV,25,0.2344523297333105
154.5,All,SUV,50,0.3133864455880018
154.5,All,SUV,75,0.46619915463891964
157.5,All,SUV,25,0.2274831304829532
157.5,All,SUV,50,0.30522782998577824
157.5,All,SUV,75,0.44538217371001115
160.5,All,SUV,25,0.21680149921049913
160.5,All,SUV,50,0.2937283254164975
160.5,All,SUV,75,0.4301189506318489
163.5,All,SUV,25,0.20437154699185858
163.5,All,SUV,50,0.27338004655764536
163.5,All,SUV,75,0.395601587904792
166.5,All,SUV,25,0.20793870991641197
166.5,All,SUV,50,0.28035462241831216
166.5,All,SUV,75,0.4155640439326209
169.5,All,SUV,25,0.20322929500951206
169.5,All,SUV,50,0.27567894437818613
169.5,All,SUV,75,0.40504721324243226
172.5,All,SUV,25,0.1973295542400062
172.5,All,SUV,50,0.27094099387093806
172.5,All,SUV,75,0.39940886659040803
175.5,All,SUV,25,0.18320677190848614
175.5,All,SUV,50,0.2524140554247928
175.5,All,SUV,75,0.3729845126947747
178.5,All,SUV,25,0.18805433566828672
178.5,All,SUV,50,0.2633976845807235
178.5,All,SUV,75,0.39920511598280317
181.5,All,SUV,25,0.18236930065534207
181.5,All,SUV,50,0.25013455828335524
181.5,All,SUV,75,0.39297287109502205
13.5,BEV,All,25,0.8484937181526369
13.5,BEV,All,50,0.996322294386428
13.5,BEV,All,75,1.128095062267547
16.5,BEV,All,25,0.8068174278618856
16.5,BEV,All,50,0.926694534416179
16.5,BEV,All,75,1.0483356287598573
19.5,BEV,All,25,0.7677799795044348
19.5,BEV,All,50,0.88236700086262565
19.5,BEV,All,75,1.0247021214599747
22.5,BEV,All,25,0.6497886248079165
22.5,BEV,All,50,0.7860551316387878
22.5,BEV,All,75,0.9608790472969145
25.5,BEV,All,25,0.6297391387196042
25.5,BEV,All,50,0.751052813588157
25.5,BEV,All,75,0.9194986051817527
28.5,BEV,All,25,0.6032663004288055
28.5,BEV,All,50,0.7138176304071268
28.5,BEV,All,75,0.879528784678963
31.5,BEV,All,25,0.5599525670849544
31.5,BEV,All,50,0.717441727407957
31.5,BEV,All,75,0.9067585437952946
34.5,BEV,All,25,0.520172384663539
34.5,BEV,All,50,0.655785803285174
34.5,BEV,All,75,0.8436037991575748
37.5,BEV,All,25,0.5309758635120894
37.5,BEV,All,50,0.6429372367707286
37.5,BEV,All,75,0.8061705335915887
40.5,BEV,All,25,0.501397044940785
40.5,BEV,All,50,0.6133093986761179
40.5,BEV,All,75,0.7736132430546192
43.5,BEV,All,25,0.5441704205212299
43.5,BEV,All,50,0.6580635897119187
43.5,BEV,All,75,0.7873772240891127
46.5,BEV,All,25,0.5040586486702328
46.5,BEV,All,50,0.5984927920947031
46.5,BEV,All,75,0.7299586063639293
49.5,BEV,All,25,0.49487860398574135
49.5,BEV,All,50,0.5757488758620344
49.5,BEV,All,75,0.68934811473216
52.5,BEV,All,25,0.48325808387905195
52.5,BEV,All,50,0.5584542509824121
52.5,BEV,All,75,0.6771844167087769
55.5,BEV,All,25,0.4691854559890793
55.5,BEV,All,50,0.5944741606066146
55.5,BEV,All,75,0.7234428049041642
58.5,BEV,All,25,0.4788257821984708
58.5,BEV,All,50,0.5730285169151502
58.5,BEV,All,75,0.6963175627093424
61.5,BEV,All,25,0.4658696530330403
61.5,BEV,All,50,0.5470017837190688
61.5,BEV,All,75,0.6544079407515369
64.5,BEV,All,25,0.4504297529859271
64.5,BEV,All,50,0.5338002701868942
64.5,BEV,All,75,0.641125797314775
67.5,BEV,All,25,0.4341158550345994
67.5,BEV,All,50,0.5437399949656053
67.5,BEV,All,75,0.6332015944457094
70.5,BEV,All,25,0.420793445812531
70.5,BEV,All,50,0.5310853742190402
70.5,BEV,All,75,0.6145117196235431
73.5,BEV,All,25,0.41023456668113223
73.5,BEV,All,50,0.5061354692176845
73.5,BEV,All,75,0.5841836680996458
76.5,BEV,All,25,0.39583448623817685
76.5,BEV,All,50,0.48054044689726605
76.5,BEV,All,75,0.5587908745730132
79.5,BEV,All,25,0.366949123900989
79.5,BEV,All,50,0.4518703694199369
79.5,BEV,All,75,0.5242414988245192
82.5,BEV,All,25,0.3585362401087698
82.5,BEV,All,50,0.4413247287628741
82.5,BEV,All,75,0.508230466131301
85.5,BEV,All,25,0.348253942257304
85.5,BEV,All,50,0.4195999984669406
85.5,BEV,All,75,0.4820650435702571
88.5,BEV,All,25,0.33937749717370247
88.5,BEV,All,50,0.40416107265964796
88.5,BEV,All,75,0.4661859955243629
91.5,BEV,All,25,0.31446173771776453
91.5,BEV,All,50,0.3868005180562597
91.5,BEV,All,75,0.4630057524115408
94.5,BEV,All,25,0.31277723248806283
94.5,BEV,All,50,0.38946467548475244
94.5,BEV,All,75,0.4701569134548051
97.5,BEV,All,25,0.30064183397160926
97.5,BEV,All,50,0.3740240226456064
97.5,BEV,All,75,0.4468172745689623
100.5,BEV,All,25,0.2810488471132153
100.5,BEV,All,50,0.34710490532760163
100.5,BEV,All,75,0.41218560880906124
103.5,BEV,All,25,0.2807369406627124
103.5,BEV,All,50,0.34070530699582185
103.5,BEV,All,75,0.40296731415421366
106.5,BEV,All,25,0.2703001629853554
106.5,BEV,All,50,0.33167493946419146
106.5,BEV,All,75,0.39990933950761565
109.5,BEV,All,25,0.25309016069662854
109.5,BEV,All,50,0.31191022673429186
109.5,BEV,All,75,0.386903361593349
112.5,BEV,All,25,0.24148213435139568
112.5,BEV,All,50,0.29428119013517107
112.5,BEV,All,75,0.3664895600067347
115.5,BEV,All,25,0.24384918136499517
115.5,BEV,All,50,0.30003955767812407
115.5,BEV,All,75,0.36890433902423586
118.5,BEV,All,25,0.2301255636844428
118.5,BEV,All,50,0.29396861882208236
118.5,BEV,All,75,0.36404091420915896
121.5,BEV,All,25,0.21986375693222632
121.5,BEV,All,50,0.2794247811704747
121.5,BEV,All,75,0.3551820065574901
124.5,BEV,All,25,0.20862745707742145
124.5,BEV,All,50,0.25608700255786887
124.5,BEV,All,75,0.3222689982969126
127.5,BEV,All,25,0.20691512626071645
127.5,BEV,All,50,0.2505502930945928
127.5,BEV,All,75,0.3085146797706662
130.5,BEV,All,25,0.20782429957154586
130.5,BEV,All,50,0.2509611084354454
130.5,BEV,All,75,0.3009238112983638
133.5,BEV,All,25,0.19455401085647323
133.5,BEV,All,50,0.24067940705589436
133.5,BEV,All,75,0.289785676905576
136.5,BEV,All,25,0.18459834845642756
136.5,BEV,All,50,0.22224751965285255
136.5,BEV,All,75,0.26626061745769186
139.5,BEV,All,25,0.18678088261682227
139.5,BEV,All,50,0.213361040227237
139.5,BEV,All,75,0.24544544806688026
142.5,BEV,All,25,0.17588859491275635
142.5,BEV,All,50,0.20630167263645546
142.5,BEV,All,75,0.24719206284731632
145.5,BEV,All,25,0.16083491910772926
145.5,BEV,All,50,0.19378214880432035
145.5,BEV,All,75,0.2297584756915538
148.5,BEV,All,25,0.15299896923574344
148.5,BEV,All,50,0.18154790686755062
148.5,BEV,All,75,0.22039591042737353
151.5,BEV,All,25,0.14504655368293207
151.5,BEV,All,50,0.17967787491623521
151.5,BEV,All,75,0.21552813583039346
154.5,BEV,All,25,0.14146164945648568
154.5,BEV,All,50,0.1794581919776492
154.5,BEV,All,75,0.21905963561535877
157.5,BEV,All,25,0.13195932023667736
157.5,BEV,All,50,0.16551446469974493
157.5,BEV,All,75,0.20151080642439823
160.5,BEV,All,25,0.12201028806725772
160.5,BEV,All,50,0.1541119621586839
160.5,BEV,All,75,0.1944436734429709
163.5,BEV,All,25,0.11958690880063862
163.5,BEV,All,50,0.14964079026142488
163.5,BEV,All,75,0.17661145479944124
166.5,BEV,All,25,0.11786569546996609
166.5,BEV,All,50,0.14456695270405112
166.5,BEV,All,75,0.17912592296946717
169.5,BEV,All,25,0.11345040909998005
169.5,BEV,All,50,0.14368389543005392
169.5,BEV,All,75,0.17945519856316106
172.5,BEV,All,25,0.11740171622430653
172.5,BEV,All,50,0.13883456395928956
172.5,BEV,All,75,0.15706445819197767
13.5,BEV,CUV,25,0.8379225220326767
13.5,BEV,CUV,50,0.9915352530637991
13.5,BEV,CUV,75,1.1100895922956826
16.5,BEV,CUV,25,0.7910871422965543
16.5,BEV,CUV,50,0.9207052045925813
16.5,BEV,CUV,75,1.0375773204735568
19.5,BEV,CUV,25,0.7675796449563825
19.5,BEV,CUV,50,0.8783777328428001
19.5,BEV,CUV,75,1.0403747954205034
22.5,BEV,CUV,25,0.6699281095318024
22.5,BEV,CUV,50,0.7890797445270343
22.5,BEV,CUV,75,0.9431868463419835
25.5,BEV,CUV,25,0.6376019824712506
25.5,BEV,CUV,50,0.7440659033538486
25.5,BEV,CUV,75,0.8918450080662773
28.5,BEV,CUV,25,0.5960852478083924
28.5,BEV,CUV,50,0.7017099558956077
28.5,BEV,CUV,75,0.848486479693502
31.5,BEV,CUV,25,0.5888487716141317
31.5,BEV,CUV,50,0.7256459411592515
31.5,BEV,CUV,75,0.9127468319594717
34.5,BEV,CUV,25,0.549069424786969
34.5,BEV,CUV,50,0.6710265050552776
34.5,BEV,CUV,75,0.8349549599876699
37.5,BEV,CUV,25,0.5452434645123143
37.5,BEV,CUV,50,0.6594374990401417
37.5,BEV,CUV,75,0.7871437594036489
40.5,BEV,CUV,25,0.49633644440617986
40.5,BEV,CUV,50,0.5974481782895422
40.5,BEV,CUV,75,0.7310715508185139
43.5,BEV,CUV,25,0.5899558505566057
43.5,BEV,CUV,50,0.661974730795051
43.5,BEV,CUV,75,0.7604685970095929
46.5,BEV,CUV,25,0.5561331080324886
46.5,BEV,CUV,50,0.6121333457581444
46.5,BEV,CUV,75,0.7069871084365725
49.5,BEV,CUV,25,0.5406366143135196
49.5,BEV,CUV,50,0.5956989739390698
49.5,BEV,CUV,75,0.6946561322366525
52.5,BEV,CUV,25,0.5244935878533028
52.5,BEV,CUV,50,0.5765979468275012
