HEAD
make,model,vehicle_type,powertrain,coef
2.5,23253.352529924574,ram,ram 1500,pickup,cv,12588.785025922736
3,29547.74504288594,ram,ram 1500,pickup,cv,12588.785025922736
3.5,35842.13755584731,ram,ram 1500,pickup,cv,12588.785025922736
4,42136.53006880868,ram,ram 1500,pickup,cv,12588.785025922736
4.5,48430.92258177004,ram,ram 1500,pickup,cv,12588.785025922736
5,54725.31509473141,ram,ram 1500,pickup,cv,12588.785025922736
5.5,61019.707607692784,ram,ram 1500,pickup,cv,12588.785025922736
6,67314.10012065416,ram,ram 1500,pickup,cv,12588.785025922736
6.5,73608.49263361552,ram,ram 1500,pickup,cv,12588.785025922736
7,79902.88514657688,ram,ram 1500,pickup,cv,12588.785025922736
7.5,86197.27765953826,ram,ram 1500,pickup,cv,12588.785025922736
8,92491.67017249962,ram,ram 1500,pickup,cv,12588.785025922736
8.5,98786.06268546099,ram,ram 1500,pickup,cv,12588.785025922736
9,105080.45519842237,ram,ram 1500,pickup,cv,12588.785025922736
2,13388.764333643236,ford,maverick,pickup,cv,14572.115378430863
2.5,20674.822022858665,ford,maverick,pickup,cv,14572.115378430863
3,27960.8797120741,ford,maverick,pickup,cv,14572.115378430863
3.5,35246.93740128953,ford,maverick,pickup,cv,14572.115378430863
4,42532.99509050496,ford,maverick,pickup,cv,14572.115378430863
4.5,49819.05277972039,ford,maverick,pickup,cv,14572.115378430863
5,57105.110468935825,ford,maverick,pickup,cv,14572.115378430863
5.5,64391.16815815125,ford,maverick,pickup,cv,14572.115378430863
6,71677.22584736669,ford,maverick,pickup,cv,14572.115378430863
6.5,78963.28353658212,ford,maverick,pickup,cv,14572.115378430863
7,86249.34122579754,ford,maverick,pickup,cv,14572.115378430863
7.5,93535.39891501298,ford,maverick,pickup,cv,14572.115378430863
8,100821.45660422841,ford,maverick,pickup,cv,14572.115378430863
8.5,108107.51429344385,ford,maverick,pickup,cv,14572.115378430863
9,115393.57198265927,ford,maverick,pickup,cv,14572.115378430863
2,14724.421824073368,hyundai,santa cruz,pickup,cv,12599.562202110674
2.5,21024.202925128706,hyundai,santa cruz,pickup,cv,12599.562202110674
3,27323.984026184044,hyundai,santa cruz,pickup,cv,12599.562202110674
3.5,33623.76512723938,hyundai,santa cruz,pickup,cv,12599.562202110674
4,39923.54622829471,hyundai,santa cruz,pickup,cv,12599.562202110674
4.5,46223.32732935005,hyundai,santa cruz,pickup,cv,12599.562202110674
5,52523.10843040539,hyundai,santa cruz,pickup,cv,12599.562202110674
5.5,58822.88953146073,hyundai,santa cruz,pickup,cv,12599.562202110674
6,65122.67063251606,hyundai,santa cruz,pickup,cv,12599.562202110674
6.5,71422.4517335714,hyundai,santa cruz,pickup,cv,12599.562202110674
7,77722.23283462673,hyundai,santa cruz,pickup,cv,12599.562202110674
7.5,84022.01393568207,hyundai,santa cruz,pickup,cv,12599.562202110674
8,90321.79503673741,hyundai,santa cruz,pickup,cv,12599.562202110674
8.5,96621.57613779274,hyundai,santa cruz,pickup,cv,12599.562202110674
9,102921.35723884808,hyundai,santa cruz,pickup,cv,12599.562202110674
2,14674.024182371666,volkswagen,taos,cuv,cv,13350.43545684647
2.5,21349.241910794903,volkswagen,taos,cuv,cv,13350.43545684647
3,28024.459639218134,volkswagen,taos,cuv,cv,13350.43545684647
3.5,34699.67736764137,volkswagen,taos,cuv,cv,13350.43545684647
4,41374.8950960646,volkswagen,taos,cuv,cv,13350.43545684647
4.5,48050.11282448784,volkswagen,taos,cuv,cv,13350.43545684647
5,54725.33055291107,volkswagen,taos,cuv,cv,13350.43545684647
5.5,61400.54828133431,volkswagen,taos,cuv,cv,13350.43545684647
6,68075.76600975754,volkswagen,taos,cuv,cv,13350.43545684647
6.5,74750.98373818077,volkswagen,taos,cuv,cv,13350.43545684647
7,81426.20146660402,volkswagen,taos,cuv,cv,13350.43545684647
7.5,88101.41919502725,volkswagen,taos,cuv,cv,13350.43545684647
8,94776.63692345048,volkswagen,taos,cuv,cv,13350.43545684647
8.5,101451.85465187371,volkswagen,taos,cuv,cv,13350.43545684647
9,108127.07238029696,volkswagen,taos,cuv,cv,13350.43545684647
2,20386.708911428905,chevrolet,trailblazer,cuv,cv,9628.518056005922
2.5,25200.967939431866,chevrolet,trailblazer,cuv,cv,9628.518056005922
3,30015.226967434828,chevrolet,trailblazer,cuv,cv,9628.518056005922
3.5,34829.48599543779,chevrolet,trailblazer,cuv,cv,9628.518056005922
4,39643.745023440744,chevrolet,trailblazer,cuv,cv,9628.518056005922
4.5,44458.004051443706,chevrolet,trailblazer,cuv,cv,9628.518056005922
5,49272.26307944667,chevrolet,trailblazer,cuv,cv,9628.518056005922
5.5,54086.52210744963,chevrolet,trailblazer,cuv,cv,9628.518056005922
6,58900.78113545259,chevrolet,trailblazer,cuv,cv,9628.518056005922
6.5,63715.04016345555,chevrolet,trailblazer,cuv,cv,9628.518056005922
7,68529.29919145851,chevrolet,trailblazer,cuv,cv,9628.518056005922
7.5,73343.55821946147,chevrolet,trailblazer,cuv,cv,9628.518056005922
8,78157.81724746444,chevrolet,trailblazer,cuv,cv,9628.518056005922
8.5,82972.07627546739,chevrolet,trailblazer,cuv,cv,9628.518056005922
9,87786.33530347036,chevrolet,trailblazer,cuv,cv,9628.518056005922
2,12790.124031965923,ford,bronco sport,cuv,cv,12851.958467167648
2.5,19216.103265549747,ford,bronco sport,cuv,cv,12851.958467167648
3,25642.08249913357,ford,bronco sport,cuv,cv,12851.958467167648
3.5,32068.061732717393,ford,bronco sport,cuv,cv,12851.958467167648
4,38494.04096630122,ford,bronco sport,cuv,cv,12851.958467167648
4.5,44920.02019988504,ford,bronco sport,cuv,cv,12851.958467167648
5,51345.99943346887,ford,bronco sport,cuv,cv,12851.958467167648
5.5,57771.97866705269,ford,bronco sport,cuv,cv,12851.958467167648
6,64197.95790063651,ford,bronco sport,cuv,cv,12851.958467167648
6.5,70623.93713422034,ford,bronco sport,cuv,cv,12851.958467167648
7,77049.91636780417,ford,bronco sport,cuv,cv,12851.958467167648
7.5,83475.89560138798,ford,bronco sport,cuv,cv,12851.958467167648
8,89901.87483497181,ford,bronco sport,cuv,cv,12851.958467167648
8.5,96327.85406855564,ford,bronco sport,cuv,cv,12851.958467167648
9,102753.83330213945,ford,bronco sport,cuv,cv,12851.958467167648
2,3567.949285656967,audi,a8,car,diesel,13056.306135181421
2.5,10096.102353247677,audi,a8,car,diesel,13056.306135181421
3,16624.255420838388,audi,a8,car,diesel,13056.306135181421
3.5,23152.4084884291,audi,a8,car,diesel,13056.306135181421
4,29680.56155601981,audi,a8,car,diesel,13056.306135181421
4.5,36208.71462361052,audi,a8,car,diesel,13056.306135181421
5,42736.86769120123,audi,a8,car,diesel,13056.306135181421
5.5,49265.02075879194,audi,a8,car,diesel,13056.306135181421
6,55793.173826382656,audi,a8,car,diesel,13056.306135181421
6.5,62321.32689397336,audi,a8,car,diesel,13056.306135181421
7,68849.47996156407,audi,a8,car,diesel,13056.306135181421
7.5,75377.63302915478,audi,a8,car,diesel,13056.306135181421
8,81905.78609674549,audi,a8,car,diesel,13056.306135181421
8.5,88433.9391643362,audi,a8,car,diesel,13056.306135181421
9,94962.09223192692,audi,a8,car,diesel,13056.306135181421
2,13026.618918724547,audi,a6,car,diesel,10951.369053098968
2.5,18502.303445274032,audi,a6,car,diesel,10951.369053098968
3,23977.987971823517,audi,a6,car,diesel,10951.369053098968
3.5,29453.672498373,audi,a6,car,diesel,10951.369053098968
4,34929.35702492249,audi,a6,car,diesel,10951.369053098968
4.5,40405.041551471964,audi,a6,car,diesel,10951.369053098968
5,45880.72607802145,audi,a6,car,diesel,10951.369053098968
5.5,51356.410604570934,audi,a6,car,diesel,10951.369053098968
6,56832.09513112042,audi,a6,car,diesel,10951.369053098968
6.5,62307.779657669904,audi,a6,car,diesel,10951.369053098968
7,67783.46418421938,audi,a6,car,diesel,10951.369053098968
7.5,73259.14871076887,audi,a6,car,diesel,10951.369053098968
8,78734.83323731835,audi,a6,car,diesel,10951.369053098968
8.5,84210.51776386784,audi,a6,car,diesel,10951.369053098968
9,89686.20229041732,audi,a6,car,diesel,10951.369053098968
2,16941.21255455955,volkswagen,passat,car,diesel,8308.466718948306
2.5,21095.445914033706,volkswagen,passat,car,diesel,8308.466718948306
3,25249.679273507856,volkswagen,passat,car,diesel,8308.466718948306
3.5,29403.91263298201,volkswagen,passat,car,diesel,8308.466718948306
4,33558.145992456164,volkswagen,passat,car,diesel,8308.466718948306
4.5,37712.379351930314,volkswagen,passat,car,diesel,8308.466718948306
5,41866.61271140447,volkswagen,passat,car,diesel,8308.466718948306
5.5,46020.84607087862,volkswagen,passat,car,diesel,8308.466718948306
6,50175.07943035277,volkswagen,passat,car,diesel,8308.466718948306
6.5,54329.31278982693,volkswagen,passat,car,diesel,8308.466718948306
7,58483.54614930108,volkswagen,passat,car,diesel,8308.466718948306
7.5,62637.77950877524,volkswagen,passat,car,diesel,8308.466718948306
8,66792.01286824938,volkswagen,passat,car,diesel,8308.466718948306
8.5,70946.24622772355,volkswagen,passat,car,diesel,8308.466718948306
9,75100.4795871977,volkswagen,passat,car,diesel,8308.466718948306
2,9249.827563057266,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
2.5,13628.384496683802,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
3,18006.94143031034,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
3.5,22385.498363936873,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
4,26764.055297563413,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
4.5,31142.612231189945,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
5,35521.169164816485,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
5.5,39899.72609844302,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
6,44278.28303206956,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
6.5,48656.83996569609,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
7,53035.39689932263,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
7.5,57413.95383294916,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
8,61792.5107665757,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
8.5,66171.06770020224,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
9,70549.62463382877,volkswagen,jetta sportwagen,car,diesel,8757.113867253072
2,4338.310434269222,volkswagen,beetle,car,diesel,7449.22528288523
2.5,8062.923075711837,volkswagen,beetle,car,diesel,7449.22528288523
3,11787.535717154453,volkswagen,beetle,car,diesel,7449.22528288523
3.5,15512.148358597067,volkswagen,beetle,car,diesel,7449.22528288523
4,19236.76100003968,volkswagen,beetle,car,diesel,7449.22528288523
4.5,22961.373641482296,volkswagen,beetle,car,diesel,7449.22528288523
5,26685.98628292491,volkswagen,beetle,car,diesel,7449.22528288523
5.5,30410.598924367525,volkswagen,beetle,car,diesel,7449.22528288523
6,34135.21156581014,volkswagen,beetle,car,diesel,7449.22528288523
6.5,37859.82420725276,volkswagen,beetle,car,diesel,7449.22528288523
7,41584.43684869537,volkswagen,beetle,car,diesel,7449.22528288523
7.5,45309.049490137986,volkswagen,beetle,car,diesel,7449.22528288523
8,49033.6621315806,volkswagen,beetle,car,diesel,7449.22528288523
8.5,52758.274773023215,volkswagen,beetle,car,diesel,7449.22528288523
9,56482.88741446583,volkswagen,beetle,car,diesel,7449.22528288523
2,20703.94448598616,chevrolet,cruze,car,diesel,13251.11198472611
2.5,27329.50047834922,chevrolet,cruze,car,diesel,13251.11198472611
3,33955.056470712276,chevrolet,cruze,car,diesel,13251.11198472611
3.5,40580.61246307533,chevrolet,cruze,car,diesel,13251.11198472611
4,47206.16845543838,chevrolet,cruze,car,diesel,13251.11198472611
4.5,53831.72444780144,chevrolet,cruze,car,diesel,13251.11198472611
5,60457.2804401645,chevrolet,cruze,car,diesel,13251.11198472611
5.5,67082.83643252755,chevrolet,cruze,car,diesel,13251.11198472611
6,73708.39242489061,chevrolet,cruze,car,diesel,13251.11198472611
6.5,80333.94841725366,chevrolet,cruze,car,diesel,13251.11198472611
7,86959.50440961671,chevrolet,cruze,car,diesel,13251.11198472611
7.5,93585.06040197978,chevrolet,cruze,car,diesel,13251.11198472611
8,100210.61639434283,chevrolet,cruze,car,diesel,13251.11198472611
8.5,106836.17238670588,chevrolet,cruze,car,diesel,13251.11198472611
9,113461.72837906894,chevrolet,cruze,car,diesel,13251.11198472611
2,14789.066922117647,audi,a7,car,diesel,10434.496311096571
2.5,20006.31507766593,audi,a7,car,diesel,10434.496311096571
3,25223.56323321422,audi,a7,car,diesel,10434.496311096571
3.5,30440.811388762504,audi,a7,car,diesel,10434.496311096571
4,35658.05954431079,audi,a7,car,diesel,10434.496311096571
4.5,40875.30769985908,audi,a7,car,diesel,10434.496311096571
5,46092.55585540736,audi,a7,car,diesel,10434.496311096571
5.5,51309.804010955646,audi,a7,car,diesel,10434.496311096571
6,56527.05216650393,audi,a7,car,diesel,10434.496311096571
6.5,61744.300322052215,audi,a7,car,diesel,10434.496311096571
7,66961.5484776005,audi,a7,car,diesel,10434.496311096571
7.5,72178.79663314878,audi,a7,car,diesel,10434.496311096571
8,77396.04478869707,audi,a7,car,diesel,10434.496311096571
8.5,82613.29294424536,audi,a7,car,diesel,10434.496311096571
9,87830.54109979364,audi,a7,car,diesel,10434.496311096571
2,7782.579993443465,bmw,3 series,car,diesel,13015.096344732317
2.5,14290.128165809623,bmw,3 series,car,diesel,13015.096344732317
3,20797.676338175785,bmw,3 series,car,diesel,13015.096344732317
3.5,27305.224510541942,bmw,3 series,car,diesel,13015.096344732317
4,33812.7726829081,bmw,3 series,car,diesel,13015.096344732317
4.5,40320.32085527426,bmw,3 series,car,diesel,13015.096344732317
5,46827.869027640416,bmw,3 series,car,diesel,13015.096344732317
5.5,53335.417200006574,bmw,3 series,car,diesel,13015.096344732317
6,59842.96537237274,bmw,3 series,car,diesel,13015.096344732317
6.5,66350.51354473889,bmw,3 series,car,diesel,13015.096344732317
7,72858.06171710505,bmw,3 series,car,diesel,13015.096344732317
7.5,79365.6098894712,bmw,3 series,car,diesel,13015.096344732317
8,85873.15806183737,bmw,3 series,car,diesel,13015.096344732317
8.5,92380.70623420354,bmw,3 series,car,diesel,13015.096344732317
9,98888.25440656969,bmw,3 series,car,diesel,13015.096344732317
2,19122.88711162815,mercedes-benz,e-class,car,diesel,10711.283686267521
2.5,24478.528954761914,mercedes-benz,e-class,car,diesel,10711.283686267521
3,29834.170797895677,mercedes-benz,e-class,car,diesel,10711.283686267521
3.5,35189.812641029435,mercedes-benz,e-class,car,diesel,10711.283686267521
4,40545.454484163194,mercedes-benz,e-class,car,diesel,10711.283686267521
4.5,45901.09632729695,mercedes-benz,e-class,car,diesel,10711.283686267521
5,51256.73817043072,mercedes-benz,e-class,car,diesel,10711.283686267521
5.5,56612.38001356448,mercedes-benz,e-class,car,diesel,10711.283686267521
6,61968.02185669824,mercedes-benz,e-class,car,diesel,10711.283686267521
6.5,67323.663699832,mercedes-benz,e-class,car,diesel,10711.283686267521
7,72679.30554296575,mercedes-benz,e-class,car,diesel,10711.283686267521
7.5,78034.94738609952,mercedes-benz,e-class,car,diesel,10711.283686267521
8,83390.58922923329,mercedes-benz,e-class,car,diesel,10711.283686267521
8.5,88746.23107236704,mercedes-benz,e-class,car,diesel,10711.283686267521
9,94101.8729155008,mercedes-benz,e-class,car,diesel,10711.283686267521
2,9615.273495960544,audi,a3,car,diesel,8713.54966045424
2.5,13972.048326187665,audi,a3,car,diesel,8713.54966045424
3,18328.823156414786,audi,a3,car,diesel,8713.54966045424
3.5,22685.597986641904,audi,a3,car,diesel,8713.54966045424
4,27042.372816869025,audi,a3,car,diesel,8713.54966045424
4.5,31399.147647096146,audi,a3,car,diesel,8713.54966045424
5,35755.92247732326,audi,a3,car,diesel,8713.54966045424
5.5,40112.697307550385,audi,a3,car,diesel,8713.54966045424
6,44469.472137777506,audi,a3,car,diesel,8713.54966045424
6.5,48826.24696800463,audi,a3,car,diesel,8713.54966045424
7,53183.02179823175,audi,a3,car,diesel,8713.54966045424
7.5,57539.79662845887,audi,a3,car,diesel,8713.54966045424
8,61896.57145868598,audi,a3,car,diesel,8713.54966045424
8.5,66253.3462889131,audi,a3,car,diesel,8713.54966045424
9,70610.12111914023,audi,a3,car,diesel,8713.54966045424
2,14998.864525773988,volkswagen,golf,car,diesel,7915.30131854367
2.5,18956.515185045824,volkswagen,golf,car,diesel,7915.30131854367
3,22914.16584431766,volkswagen,golf,car,diesel,7915.30131854367
3.5,26871.816503589493,volkswagen,golf,car,diesel,7915.30131854367
4,30829.46716286133,volkswagen,golf,car,diesel,7915.30131854367
4.5,34787.117822133165,volkswagen,golf,car,diesel,7915.30131854367
5,38744.768481405,volkswagen,golf,car,diesel,7915.30131854367
5.5,42702.41914067684,volkswagen,golf,car,diesel,7915.30131854367
6,46660.06979994867,volkswagen,golf,car,diesel,7915.30131854367
6.5,50617.7204592205,volkswagen,golf,car,diesel,7915.30131854367
7,54575.37111849234,volkswagen,golf,car,diesel,7915.30131854367
7.5,58533.021777764174,volkswagen,golf,car,diesel,7915.30131854367
8,62490.67243703601,volkswagen,golf,car,diesel,7915.30131854367
8.5,66448.32309630784,volkswagen,golf,car,diesel,7915.30131854367
9,70405.97375557967,volkswagen,golf,car,diesel,7915.30131854367
2,11624.357583790214,bmw,5 series,car,diesel,11775.893081948103
2.5,17512.304124764265,bmw,5 series,car,diesel,11775.893081948103
3,23400.250665738316,bmw,5 series,car,diesel,11775.893081948103
3.5,29288.197206712368,bmw,5 series,car,diesel,11775.893081948103
4,35176.14374768642,bmw,5 series,car,diesel,11775.893081948103
4.5,41064.090288660474,bmw,5 series,car,diesel,11775.893081948103
5,46952.036829634526,bmw,5 series,car,diesel,11775.893081948103
5.5,52839.98337060858,bmw,5 series,car,diesel,11775.893081948103
6,58727.92991158263,bmw,5 series,car,diesel,11775.893081948103
6.5,64615.87645255668,bmw,5 series,car,diesel,11775.893081948103
7,70503.82299353073,bmw,5 series,car,diesel,11775.893081948103
7.5,76391.76953450478,bmw,5 series,car,diesel,11775.893081948103
8,82279.71607547883,bmw,5 series,car,diesel,11775.893081948103
8.5,88167.66261645289,bmw,5 series,car,diesel,11775.893081948103
9,94055.60915742694,bmw,5 series,car,diesel,11775.893081948103
2,14068.784080451405,volkswagen,jetta,car,diesel,8883.775644690864
2.5,18510.671902796836,volkswagen,jetta,car,diesel,8883.775644690864
3,22952.55972514227,volkswagen,jetta,car,diesel,8883.775644690864
3.5,27394.4475474877,volkswagen,jetta,car,diesel,8883.775644690864
4,31836.335369833134,volkswagen,jetta,car,diesel,8883.775644690864
4.5,36278.223192178564,volkswagen,jetta,car,diesel,8883.775644690864
5,40720.111014523995,volkswagen,jetta,car,diesel,8883.775644690864
5.5,45161.99883686943,volkswagen,jetta,car,diesel,8883.775644690864
6,49603.88665921486,volkswagen,jetta,car,diesel,8883.775644690864
6.5,54045.77448156029,volkswagen,jetta,car,diesel,8883.775644690864
7,58487.66230390572,volkswagen,jetta,car,diesel,8883.775644690864
7.5,62929.55012625116,volkswagen,jetta,car,diesel,8883.775644690864
8,67371.43794859659,volkswagen,jetta,car,diesel,8883.775644690864
8.5,71813.32577094203,volkswagen,jetta,car,diesel,8883.775644690864
9,76255.21359328745,volkswagen,jetta,car,diesel,8883.775644690864
2,5524.720234717453,volkswagen,golf sportwagen,car,diesel,11372.74690985982
2.5,11211.093689647363,volkswagen,golf sportwagen,car,diesel,11372.74690985982
3,16897.467144577273,volkswagen,golf sportwagen,car,diesel,11372.74690985982
3.5,22583.84059950718,volkswagen,golf sportwagen,car,diesel,11372.74690985982
4,28270.214054437092,volkswagen,golf sportwagen,car,diesel,11372.74690985982
4.5,33956.587509367004,volkswagen,golf sportwagen,car,diesel,11372.74690985982
5,39642.960964296915,volkswagen,golf sportwagen,car,diesel,11372.74690985982
5.5,45329.33441922682,volkswagen,golf sportwagen,car,diesel,11372.74690985982
